ID	Chr	Pos	Prediction	Prob_methylation
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504506	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504508	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504534	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504537	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504571	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504581	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504583	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504594	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504609	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504621	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504628	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504632	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504654	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504663	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504668	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504676	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504690	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504713	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504720	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504726	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504739	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504741	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504748	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504785	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504792	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504803	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504812	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504818	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504821	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504830	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504832	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504849	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504853	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504887	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504896	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504905	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504920	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504957	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504966	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504974	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504985	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504990	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3504995	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505005	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505010	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505034	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505041	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505046	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505051	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505059	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505070	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505073	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505088	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505103	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505120	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505122	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505130	0	0.2
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505150	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505157	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505171	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505187	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505193	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505208	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505210	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505223	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505229	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505237	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505257	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505280	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505282	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505295	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505311	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505325	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505333	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505351	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505354	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505364	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505369	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505371	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505377	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505396	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505399	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505451	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505460	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505462	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505465	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505477	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505482	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505499	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505513	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505520	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505535	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505537	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505539	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505544	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505567	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505580	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505590	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505592	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505607	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505610	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505616	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505627	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505630	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505633	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505649	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505679	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505707	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505712	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505715	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505727	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505729	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505746	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505754	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505769	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505777	0	0.2
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505780	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505782	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505787	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505789	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505799	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505801	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505814	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505817	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505828	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505860	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505870	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505872	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505874	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505892	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505909	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505924	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505930	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505941	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505961	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505979	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3505991	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506012	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506038	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506043	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506082	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506100	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506104	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506110	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506125	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506129	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506142	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506164	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506166	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506178	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506188	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506205	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506212	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506217	1	0.8
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506227	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506253	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506258	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506269	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506272	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506279	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506284	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506287	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506294	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506310	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506314	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506318	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506335	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506338	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506352	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506362	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506374	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506380	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506383	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506398	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506419	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506437	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506446	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506448	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506464	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506481	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506483	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506503	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506518	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506524	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506533	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506536	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506541	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506547	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506575	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506613	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506616	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506634	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506640	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506666	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506671	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506675	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506689	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506697	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506723	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506729	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506736	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506746	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506748	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506784	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506816	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506820	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506831	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506850	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506853	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506856	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506893	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506902	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506929	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506932	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506968	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506974	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3506976	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507021	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507033	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507046	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507064	0	0.2
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507072	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507075	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507084	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507108	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507120	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507148	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507180	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507190	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507195	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507197	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507200	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507226	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507235	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507239	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507246	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507262	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507265	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507269	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507274	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507283	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507295	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507304	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507312	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507340	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507372	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507378	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507380	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507386	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507389	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507398	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507411	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507428	0	0.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507440	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507449	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507456	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507507	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507509	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507519	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507528	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507530	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507534	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507539	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507549	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507551	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507554	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507575	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507594	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507605	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507639	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507642	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507670	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507686	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507740	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507759	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507782	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507790	0	0.1
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507831	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507851	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507854	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507856	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507868	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507879	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507881	1	1.0
565ccf5b-a8d5-4a02-a680-a0cd0b0b2f17	NC_000913.3	3507896	1	1.0
