Chr	Pos_start	Pos_end	Coverage	Methylation
NC_000913.3	3511509	3511510	10	0.5
NC_000913.3	3511514	3511515	10	0.4
NC_000913.3	3511542	3511543	9	0.575
NC_000913.3	3511547	3511548	10	0.3
NC_000913.3	3511549	3511550	9	0.125
NC_000913.3	3511560	3511561	10	0.4
NC_000913.3	3511566	3511567	8	0.433333333333333
NC_000913.3	3511583	3511584	10	0.5
NC_000913.3	3511585	3511586	9	0.475
NC_000913.3	3511590	3511591	10	0.6
NC_000913.3	3511600	3511601	9	0.65
NC_000913.3	3511603	3511604	9	0.775
NC_000913.3	3511606	3511607	9	0.675
NC_000913.3	3511632	3511633	8	0.375
NC_000913.3	3511639	3511640	8	0.375
NC_000913.3	3511647	3511648	9	0.375
NC_000913.3	3511660	3511661	8	0.366666666666667
NC_000913.3	3511665	3511666	9	0.35
NC_000913.3	3511671	3511672	9	0.575
NC_000913.3	3511685	3511686	9	0.475
NC_000913.3	3511698	3511699	9	0.45
NC_000913.3	3511713	3511714	9	0.35
NC_000913.3	3511718	3511719	7	0.416666666666667
NC_000913.3	3511734	3511735	8	0.5
NC_000913.3	3511749	3511750	9	0.45
NC_000913.3	3511768	3511769	8	0.625
NC_000913.3	3511771	3511772	8	0.5
NC_000913.3	3511775	3511776	6	0.833333333333333
NC_000913.3	3511791	3511792	8	0.5
NC_000913.3	3511793	3511794	8	0.5
NC_000913.3	3511800	3511801	8	0.333333333333333
NC_000913.3	3511806	3511807	7	0.291666666666667
NC_000913.3	3511812	3511813	9	0.475
NC_000913.3	3511820	3511821	9	0.475
NC_000913.3	3511839	3511840	7	0.541666666666667
NC_000913.3	3511845	3511846	9	0.55
NC_000913.3	3511855	3511856	9	0.65
NC_000913.3	3511870	3511871	9	0.45
NC_000913.3	3511872	3511873	8	0.566666666666667
NC_000913.3	3511891	3511892	9	0.55
NC_000913.3	3511906	3511907	9	0.25
NC_000913.3	3511909	3511910	9	0.35
NC_000913.3	3511916	3511917	8	0.25
NC_000913.3	3511918	3511919	9	0.25
NC_000913.3	3511927	3511928	9	0.45
NC_000913.3	3511941	3511942	8	0.5
NC_000913.3	3511962	3511963	8	0.25
NC_000913.3	3511964	3511965	9	0.225
NC_000913.3	3511972	3511973	8	0.375
NC_000913.3	3511974	3511975	8	0.266666666666667
NC_000913.3	3511979	3511980	8	0.375
NC_000913.3	3511987	3511988	7	0.291666666666667
NC_000913.3	3512028	3512029	8	0.375
NC_000913.3	3512032	3512033	9	0.35
NC_000913.3	3512043	3512044	9	0.425
NC_000913.3	3512051	3512052	9	0.225
NC_000913.3	3512082	3512083	8	0.75
NC_000913.3	3512127	3512128	7	0.541666666666667
NC_000913.3	3512147	3512148	7	0.291666666666667
NC_000913.3	3512153	3512154	7	0.333333333333333
NC_000913.3	3512156	3512157	7	0.583333333333333
NC_000913.3	3512165	3512166	7	0.583333333333333
NC_000913.3	3512170	3512171	7	0.458333333333333
NC_000913.3	3512175	3512176	7	0.708333333333333
NC_000913.3	3512188	3512189	6	0.625
NC_000913.3	3512197	3512198	7	0.583333333333333
NC_000913.3	3512199	3512200	7	0.458333333333333
NC_000913.3	3512206	3512207	6	0.166666666666667
NC_000913.3	3512217	3512218	7	0.25
NC_000913.3	3512225	3512226	7	0.416666666666667
NC_000913.3	3512261	3512262	6	0.666666666666667
NC_000913.3	3512268	3512269	6	0.5
NC_000913.3	3512291	3512292	7	0.416666666666667
NC_000913.3	3512299	3512300	6	0.5
NC_000913.3	3512302	3512303	7	0.416666666666667
NC_000913.3	3512310	3512311	7	0.541666666666667
NC_000913.3	3512313	3512314	7	0.583333333333333
NC_000913.3	3512332	3512333	6	0.875
NC_000913.3	3512336	3512337	6	0.666666666666667
NC_000913.3	3512339	3512340	6	0.75
NC_000913.3	3512397	3512398	6	0.625
NC_000913.3	3512405	3512406	7	0.583333333333333
NC_000913.3	3512418	3512419	7	0.416666666666667
NC_000913.3	3512421	3512422	7	0.25
NC_000913.3	3512441	3512442	5	0.666666666666667
NC_000913.3	3512470	3512471	6	0.166666666666667
NC_000913.3	3512480	3512481	6	0.333333333333333
NC_000913.3	3512518	3512519	4	0.333333333333333
NC_000913.3	3512523	3512524	5	0.666666666666667
NC_000913.3	3512572	3512573	5	0.5
NC_000913.3	3512581	3512582	5	0.666666666666667
NC_000913.3	3512587	3512588	4	0.5
NC_000913.3	3512590	3512591	5	0.166666666666667
NC_000913.3	3512596	3512597	5	0.833333333333333
NC_000913.3	3512610	3512611	4	0.75
NC_000913.3	3512636	3512637	5	0.666666666666667
NC_000913.3	3512642	3512643	5	0.666666666666667
NC_000913.3	3512657	3512658	5	0.833333333333333
NC_000913.3	3512662	3512663	5	0.416666666666667
NC_000913.3	3512669	3512670	5	0.416666666666667
NC_000913.3	3512678	3512679	5	0.416666666666667
NC_000913.3	3512682	3512683	5	0.416666666666667
NC_000913.3	3512689	3512690	5	0.333333333333333
NC_000913.3	3512693	3512694	4	0.833333333333333
NC_000913.3	3512695	3512696	5	0.583333333333333
NC_000913.3	3512708	3512709	4	0.25
NC_000913.3	3512710	3512711	4	0.5
NC_000913.3	3512746	3512747	5	0.416666666666667
NC_000913.3	3512751	3512752	5	0.25
NC_000913.3	3512757	3512758	5	0.583333333333333
NC_000913.3	3512766	3512767	5	0.416666666666667
NC_000913.3	3512791	3512792	5	0.5
NC_000913.3	3512797	3512798	5	0.416666666666667
NC_000913.3	3512842	3512843	5	0.583333333333333
NC_000913.3	3512876	3512877	4	0.25
NC_000913.3	3512882	3512883	5	0.416666666666667
NC_000913.3	3512911	3512912	5	0.583333333333333
NC_000913.3	3512915	3512916	5	0.583333333333333
NC_000913.3	3512932	3512933	5	0.75
NC_000913.3	3512937	3512938	5	0.583333333333333
NC_000913.3	3512945	3512946	4	0.333333333333333
NC_000913.3	3512948	3512949	3	0.25
NC_000913.3	3512953	3512954	5	0.416666666666667
NC_000913.3	3512956	3512957	5	0.25
NC_000913.3	3512969	3512970	5	0.583333333333333
NC_000913.3	3512973	3512974	5	0.5
NC_000913.3	3512993	3512994	5	0.333333333333333
NC_000913.3	3512999	3513000	5	0.416666666666667
NC_000913.3	3513016	3513017	5	0.75
NC_000913.3	3513022	3513023	4	1
NC_000913.3	3513030	3513031	5	0.166666666666667
NC_000913.3	3513037	3513038	5	0.833333333333333
NC_000913.3	3513062	3513063	4	0.333333333333333
NC_000913.3	3513074	3513075	5	0.666666666666667
NC_000913.3	3513082	3513083	4	0.5
NC_000913.3	3513084	3513085	5	0.583333333333333
NC_000913.3	3513086	3513087	5	0.833333333333333
NC_000913.3	3513088	3513089	5	0.583333333333333
NC_000913.3	3513098	3513099	4	0.5
NC_000913.3	3513107	3513108	4	0.75
NC_000913.3	3513113	3513114	4	0.5
NC_000913.3	3513130	3513131	4	0.75
NC_000913.3	3513140	3513141	4	0.75
NC_000913.3	3513142	3513143	4	0.25
NC_000913.3	3513150	3513151	3	0.75
NC_000913.3	3513163	3513164	4	0.25
NC_000913.3	3513165	3513166	4	0.5
NC_000913.3	3513175	3513176	4	0.25
NC_000913.3	3513203	3513204	4	0.5
NC_000913.3	3513236	3513237	4	0.25
NC_000913.3	3513251	3513252	4	0.25
NC_000913.3	3513271	3513272	4	0.75
NC_000913.3	3513283	3513284	4	0.25
NC_000913.3	3513291	3513292	4	0.5
NC_000913.3	3513293	3513294	3	0.75
NC_000913.3	3513314	3513315	4	0.25
NC_000913.3	3513321	3513322	4	0.5
NC_000913.3	3513331	3513332	3	0.75
NC_000913.3	3513334	3513335	3	0.25
NC_000913.3	3513380	3513381	2	0.5
NC_000913.3	3513385	3513386	3	0.5
NC_000913.3	3513421	3513422	3	0.75
NC_000913.3	3513449	3513450	3	0.5
NC_000913.3	3513458	3513459	3	0.75
NC_000913.3	3513461	3513462	3	0.75
NC_000913.3	3513468	3513469	3	0.25
NC_000913.3	3513489	3513490	3	0.75
NC_000913.3	3513493	3513494	3	0.75
NC_000913.3	3513500	3513501	2	0.5
NC_000913.3	3513502	3513503	3	0.75
NC_000913.3	3513514	3513515	3	0.25
NC_000913.3	3513561	3513562	3	0.25
NC_000913.3	3513566	3513567	3	0.75
NC_000913.3	3513610	3513611	3	0.25
NC_000913.3	3513622	3513623	3	0.25
NC_000913.3	3513642	3513643	3	0.75
NC_000913.3	3513656	3513657	3	0.75
NC_000913.3	3513663	3513664	1	1
NC_000913.3	3513677	3513678	3	0.75
NC_000913.3	3513728	3513729	3	0.75
NC_000913.3	3513737	3513738	3	0.75
NC_000913.3	3513740	3513741	3	0.75
NC_000913.3	3513752	3513753	3	0.75
NC_000913.3	3513783	3513784	2	1
NC_000913.3	3513792	3513793	3	0.75
NC_000913.3	3513808	3513809	3	0.75
NC_000913.3	3513815	3513816	3	0.5
NC_000913.3	3513818	3513819	2	0.5
NC_000913.3	3513853	3513854	2	0.5
NC_000913.3	3513873	3513874	3	0.75
NC_000913.3	3513879	3513880	3	0.75
NC_000913.3	3513885	3513886	3	0.25
NC_000913.3	3513923	3513924	3	0.25
NC_000913.3	3513938	3513939	3	0.75
NC_000913.3	3513953	3513954	2	0.5
NC_000913.3	3513960	3513961	3	0.25
NC_000913.3	3513963	3513964	2	0.5
NC_000913.3	3513965	3513966	3	0.75
NC_000913.3	3513968	3513969	3	0.75
NC_000913.3	3513972	3513973	3	0.75
NC_000913.3	3513975	3513976	3	0.75
NC_000913.3	3513978	3513979	3	0.5
NC_000913.3	3514002	3514003	3	0.75
NC_000913.3	3514023	3514024	2	1
NC_000913.3	3514025	3514026	3	0.75
NC_000913.3	3514032	3514033	3	0.75
NC_000913.3	3514037	3514038	3	0.75
NC_000913.3	3514043	3514044	2	1
NC_000913.3	3514047	3514048	3	0.5
NC_000913.3	3514059	3514060	3	0.5
NC_000913.3	3514070	3514071	3	0.75
NC_000913.3	3514079	3514080	3	0.75
NC_000913.3	3514090	3514091	3	0.75
NC_000913.3	3514094	3514095	3	0.75
NC_000913.3	3514105	3514106	3	0.5
NC_000913.3	3514114	3514115	3	0.75
NC_000913.3	3514131	3514132	3	0.75
NC_000913.3	3514152	3514153	3	0.75
NC_000913.3	3514171	3514172	3	0.75
NC_000913.3	3514179	3514180	3	0.75
NC_000913.3	3514183	3514184	3	0.75
NC_000913.3	3514192	3514193	3	0.25
NC_000913.3	3514194	3514195	3	0.75
NC_000913.3	3514208	3514209	2	1
NC_000913.3	3514210	3514211	2	1
NC_000913.3	3514229	3514230	3	0.75
NC_000913.3	3514232	3514233	3	0.75
NC_000913.3	3514253	3514254	3	0.25
NC_000913.3	3514255	3514256	3	0.75
NC_000913.3	3514268	3514269	3	0.75
NC_000913.3	3514271	3514272	3	0.25
NC_000913.3	3514284	3514285	3	0.75
NC_000913.3	3514293	3514294	3	0.75
NC_000913.3	3514305	3514306	3	0.75
NC_000913.3	3514331	3514332	3	0.75
NC_000913.3	3514338	3514339	3	0.75
NC_000913.3	3514358	3514359	3	0.75
NC_000913.3	3514361	3514362	3	0.25
NC_000913.3	3514364	3514365	3	0.25
NC_000913.3	3514366	3514367	3	0.25
NC_000913.3	3514412	3514413	3	0.75
NC_000913.3	3514449	3514450	3	0.25
NC_000913.3	3514459	3514460	3	0.75
NC_000913.3	3514464	3514465	3	0.75
NC_000913.3	3514467	3514468	3	0.75
NC_000913.3	3514480	3514481	3	0.25
NC_000913.3	3514482	3514483	3	0.25
NC_000913.3	3514486	3514487	3	0.25
NC_000913.3	3514489	3514490	3	0.75
NC_000913.3	3514494	3514495	3	0.75
NC_000913.3	3514500	3514501	3	0.75
NC_000913.3	3514521	3514522	2	1
NC_000913.3	3514527	3514528	3	0.75
NC_000913.3	3514541	3514542	3	0.75
NC_000913.3	3514560	3514561	3	0.75
NC_000913.3	3514563	3514564	3	0.75
NC_000913.3	3514568	3514569	3	0.75
NC_000913.3	3514571	3514572	3	0.75
NC_000913.3	3514574	3514575	3	0.75
NC_000913.3	3514581	3514582	3	0.75
NC_000913.3	3514583	3514584	3	0.75
NC_000913.3	3514620	3514621	3	0.25
NC_000913.3	3514623	3514624	3	0.25
NC_000913.3	3514638	3514639	2	0.5
NC_000913.3	3514753	3514754	2	0.5
NC_000913.3	3514757	3514758	2	0.5
NC_000913.3	3514809	3514810	2	0.5
NC_000913.3	3514815	3514816	2	0.5
NC_000913.3	3514832	3514833	2	0.5
NC_000913.3	3514860	3514861	2	0.5
NC_000913.3	3514863	3514864	2	0.5
NC_000913.3	3514872	3514873	2	0.5
NC_000913.3	3514918	3514919	1	1
NC_000913.3	3514950	3514951	2	0.5
NC_000913.3	3514962	3514963	2	0.5
NC_000913.3	3514971	3514972	2	0.5
NC_000913.3	3514992	3514993	2	0.5
NC_000913.3	3515009	3515010	2	0.5
NC_000913.3	3515023	3515024	2	0.5
NC_000913.3	3515126	3515127	2	0.5
NC_000913.3	3515140	3515141	2	0.5
NC_000913.3	3515167	3515168	2	0.5
NC_000913.3	3515195	3515196	2	0.5
NC_000913.3	3515197	3515198	2	0.5
NC_000913.3	3515228	3515229	2	0.5
NC_000913.3	3515367	3515368	1	1
NC_000913.3	3515399	3515400	1	1
NC_000913.3	3515401	3515402	1	1
NC_000913.3	3515403	3515404	1	1
NC_000913.3	3515481	3515482	1	1
NC_000913.3	3515507	3515508	1	1
NC_000913.3	3515511	3515512	1	1
NC_000913.3	3515528	3515529	1	1
NC_000913.3	3515530	3515531	1	1
NC_000913.3	3515542	3515543	1	1
NC_000913.3	3515566	3515567	1	1
NC_000913.3	3515589	3515590	1	1
NC_000913.3	3496715	3496716	1	0
NC_000913.3	3496717	3496718	1	0
NC_000913.3	3496728	3496729	1	0
NC_000913.3	3496761	3496762	1	0
NC_000913.3	3496781	3496782	1	0
NC_000913.3	3496810	3496811	1	0
NC_000913.3	3496822	3496823	1	0
NC_000913.3	3496834	3496835	1	0
NC_000913.3	3496841	3496842	1	0
NC_000913.3	3496852	3496853	1	0
NC_000913.3	3496870	3496871	1	0
NC_000913.3	3496892	3496893	1	0
NC_000913.3	3496932	3496933	1	0
NC_000913.3	3497030	3497031	1	0
NC_000913.3	3497037	3497038	1	0
NC_000913.3	3497042	3497043	1	0
NC_000913.3	3497072	3497073	1	0
NC_000913.3	3497094	3497095	1	0
NC_000913.3	3497141	3497142	1	0
NC_000913.3	3497145	3497146	1	0
NC_000913.3	3497157	3497158	1	0
NC_000913.3	3497166	3497167	2	0
NC_000913.3	3497170	3497171	2	0
NC_000913.3	3497210	3497211	2	0
NC_000913.3	3497223	3497224	2	0
NC_000913.3	3497349	3497350	2	0
NC_000913.3	3497513	3497514	2	0
NC_000913.3	3497574	3497575	2	0
NC_000913.3	3497580	3497581	2	0
NC_000913.3	3497586	3497587	2	0
NC_000913.3	3497598	3497599	2	0
NC_000913.3	3497609	3497610	2	0
NC_000913.3	3497631	3497632	1	0
NC_000913.3	3497747	3497748	2	0
NC_000913.3	3497750	3497751	1	0
NC_000913.3	3497756	3497757	2	0
NC_000913.3	3497765	3497766	2	0
NC_000913.3	3497795	3497796	2	0
NC_000913.3	3497826	3497827	1	0
NC_000913.3	3497857	3497858	2	0
NC_000913.3	3497859	3497860	2	0
NC_000913.3	3497895	3497896	1	0
NC_000913.3	3497935	3497936	2	0
NC_000913.3	3497976	3497977	2	0
NC_000913.3	3498075	3498076	2	0
NC_000913.3	3498077	3498078	2	0
NC_000913.3	3498129	3498130	1	0
NC_000913.3	3498143	3498144	2	0
NC_000913.3	3498170	3498171	2	0
NC_000913.3	3498181	3498182	1	0
NC_000913.3	3498188	3498189	2	0
NC_000913.3	3498200	3498201	2	0
NC_000913.3	3498224	3498225	2	0
NC_000913.3	3498244	3498245	1	0
NC_000913.3	3498246	3498247	1	0
NC_000913.3	3498269	3498270	2	0
NC_000913.3	3498290	3498291	2	0
NC_000913.3	3498297	3498298	1	0
NC_000913.3	3498300	3498301	2	0
NC_000913.3	3498310	3498311	1	0
NC_000913.3	3498338	3498339	2	0
NC_000913.3	3498352	3498353	2	0
NC_000913.3	3498355	3498356	2	0
NC_000913.3	3498398	3498399	2	0
NC_000913.3	3498458	3498459	1	0
NC_000913.3	3498469	3498470	1	0
NC_000913.3	3498471	3498472	2	0
NC_000913.3	3498500	3498501	2	0
NC_000913.3	3498571	3498572	2	0
NC_000913.3	3498627	3498628	2	0
NC_000913.3	3498637	3498638	1	0
NC_000913.3	3498641	3498642	2	0
NC_000913.3	3498718	3498719	2	0
NC_000913.3	3498732	3498733	2	0
NC_000913.3	3498737	3498738	2	0
NC_000913.3	3498759	3498760	2	0
NC_000913.3	3498785	3498786	1	0
NC_000913.3	3498800	3498801	2	0
NC_000913.3	3498809	3498810	1	0
NC_000913.3	3498819	3498820	2	0
NC_000913.3	3498845	3498846	2	0
NC_000913.3	3498865	3498866	1	0
NC_000913.3	3498882	3498883	2	0
NC_000913.3	3498886	3498887	2	0
NC_000913.3	3498912	3498913	2	0
NC_000913.3	3498918	3498919	2	0
NC_000913.3	3498989	3498990	2	0
NC_000913.3	3499037	3499038	2	0
NC_000913.3	3499050	3499051	2	0
NC_000913.3	3499056	3499057	2	0
NC_000913.3	3499070	3499071	2	0
NC_000913.3	3499086	3499087	2	0
NC_000913.3	3499153	3499154	1	0
NC_000913.3	3499168	3499169	2	0
NC_000913.3	3499170	3499171	2	0
NC_000913.3	3499208	3499209	2	0
NC_000913.3	3499309	3499310	2	0
NC_000913.3	3499349	3499350	2	0
NC_000913.3	3499371	3499372	2	0
NC_000913.3	3514139	3514140	3	0
NC_000913.3	3514148	3514149	3	0
NC_000913.3	3514470	3514471	3	0
NC_000913.3	3514674	3514675	2	0
NC_000913.3	3514702	3514703	1	0
NC_000913.3	3514720	3514721	2	0
NC_000913.3	3514770	3514771	2	0
NC_000913.3	3514836	3514837	2	0
NC_000913.3	3514839	3514840	2	0
NC_000913.3	3514889	3514890	2	0
NC_000913.3	3515060	3515061	2	0
NC_000913.3	3515085	3515086	2	0
NC_000913.3	3515087	3515088	2	0
NC_000913.3	3515096	3515097	2	0
NC_000913.3	3515147	3515148	2	0
NC_000913.3	3515150	3515151	2	0
NC_000913.3	3515170	3515171	2	0
NC_000913.3	3515180	3515181	2	0
NC_000913.3	3515212	3515213	2	0
NC_000913.3	3515214	3515215	2	0
NC_000913.3	3515223	3515224	2	0
NC_000913.3	3515257	3515258	1	0
NC_000913.3	3515273	3515274	1	0
NC_000913.3	3515276	3515277	1	0
NC_000913.3	3515283	3515284	1	0
NC_000913.3	3515292	3515293	1	0
NC_000913.3	3515307	3515308	1	0
NC_000913.3	3515328	3515329	1	0
NC_000913.3	3515342	3515343	1	0
NC_000913.3	3515346	3515347	1	0
NC_000913.3	3515372	3515373	1	0
NC_000913.3	3515381	3515382	1	0
NC_000913.3	3515384	3515385	1	0
NC_000913.3	3515414	3515415	1	0
NC_000913.3	3515417	3515418	1	0
NC_000913.3	3515448	3515449	1	0
NC_000913.3	3515459	3515460	1	0
NC_000913.3	3515503	3515504	1	0
NC_000913.3	3515516	3515517	1	0
NC_000913.3	3515552	3515553	1	0
NC_000913.3	3515561	3515562	1	0
NC_000913.3	3515593	3515594	1	0
NC_000913.3	3515596	3515597	1	0
NC_000913.3	3515601	3515602	1	0
NC_000913.3	3515627	3515628	1	0
NC_000913.3	3515629	3515630	1	0
NC_000913.3	3515648	3515649	1	0
NC_000913.3	3515651	3515652	1	0
NC_000913.3	3515663	3515664	1	0
