ID	Pos	Strand	Score
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506338	+	-1.7
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506352	+	0.722
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506362	+	0.802
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506374	+	0.385
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506380	+	1.1
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506383	+	-0.0101
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506398	+	-2.11
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506419	+	-2.11
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506437	+	-1.49
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506446	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506448	+	-1.93
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506464	+	-1.62
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506481	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506483	+	-2.11
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506503	+	-1.35
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506518	+	-1.62
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506533	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506536	+	-1.93
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506541	+	-2.11
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506547	+	-1.7
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506575	+	-1.8
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506613	+	1.05
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506616	+	1.18
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506634	+	0.182
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506640	+	-0.044
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506666	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506671	+	0.526
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506675	+	-0.182
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506689	+	-0.196
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506697	+	-1.15
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506723	+	0.697
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506729	+	0.596
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506736	+	0.00338
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506746	+	0.353
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506748	+	1.39
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506784	+	1.24
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506816	+	-0.217
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506820	+	-0.817
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506831	+	0.0372
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506856	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506893	+	0.0575
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506902	+	1.39
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506929	+	-0.314
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506932	+	1.62
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506968	+	-0.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3506974	+	-0.246
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507021	+	-0.987
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507033	+	0.987
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507046	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507072	+	-1.55
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507075	+	0.0372
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507084	+	0.93
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507108	+	-0.968
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507120	+	-0.385
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507148	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507180	+	1.55
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507190	+	0.453
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507195	+	-0.254
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507197	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507200	+	-0.535
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507226	+	-0.596
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507235	+	0.555
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507239	+	1.1
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507246	+	1.24
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507262	+	-1.24
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507265	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507269	+	-1.31
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507274	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507283	+	0.254
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507295	+	-0.498
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507304	+	-0.896
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507312	+	-0.817
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507340	+	-0.617
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507372	+	0.369
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507378	+	0.93
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507380	+	1.07
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507389	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507411	+	0.239
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507428	+	0.761
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507440	+	-0.401
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507449	+	0.817
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507456	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507507	+	-0.353
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507509	+	0.498
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507519	+	0.175
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507528	+	-0.0304
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507530	+	0.0169
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507534	+	-0.968
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507539	+	-0.291
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507549	+	-2.11
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507551	+	0.453
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507554	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507575	+	-0.0779
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507594	+	0.817
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507605	+	-1.12
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507639	+	1.39
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507642	+	0.0508
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507670	+	0.565
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507686	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507740	+	-0.0237
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507759	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507782	+	0.168
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507790	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507831	+	-2.41
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507851	+	0.565
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507854	+	1.49
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507856	+	0.685
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507868	+	-0.361
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507879	+	0.879
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507896	+	-1.05
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507900	+	0.337
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507902	+	0.314
0611ff05-0213-4afb-b1de-b5c23b4ba2d9	3507907	+	0.535
89976420-89a1-4e30-a790-4a324bbb91ee	3502172	+	0.321
89976420-89a1-4e30-a790-4a324bbb91ee	3502184	+	-0.697
89976420-89a1-4e30-a790-4a324bbb91ee	3502197	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502250	+	0.685
89976420-89a1-4e30-a790-4a324bbb91ee	3502258	+	0.427
89976420-89a1-4e30-a790-4a324bbb91ee	3502261	+	-1.01
89976420-89a1-4e30-a790-4a324bbb91ee	3502269	+	-2.11
89976420-89a1-4e30-a790-4a324bbb91ee	3502300	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3502305	+	0.0237
89976420-89a1-4e30-a790-4a324bbb91ee	3502311	+	-1.39
89976420-89a1-4e30-a790-4a324bbb91ee	3502316	+	-0.453
89976420-89a1-4e30-a790-4a324bbb91ee	3502324	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502338	+	0.147
89976420-89a1-4e30-a790-4a324bbb91ee	3502363	+	0.0101
89976420-89a1-4e30-a790-4a324bbb91ee	3502373	+	0.283
89976420-89a1-4e30-a790-4a324bbb91ee	3502390	+	0.863
89976420-89a1-4e30-a790-4a324bbb91ee	3502397	+	0.507
89976420-89a1-4e30-a790-4a324bbb91ee	3502408	+	1.12
89976420-89a1-4e30-a790-4a324bbb91ee	3502420	+	0.435
89976420-89a1-4e30-a790-4a324bbb91ee	3502423	+	0.0984
89976420-89a1-4e30-a790-4a324bbb91ee	3502429	+	0.217
89976420-89a1-4e30-a790-4a324bbb91ee	3502441	+	1.55
89976420-89a1-4e30-a790-4a324bbb91ee	3502445	+	1.1
89976420-89a1-4e30-a790-4a324bbb91ee	3502449	+	-2.11
89976420-89a1-4e30-a790-4a324bbb91ee	3502453	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502455	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3502459	+	-1.39
89976420-89a1-4e30-a790-4a324bbb91ee	3502461	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502464	+	-0.0643
89976420-89a1-4e30-a790-4a324bbb91ee	3502500	+	1.18
89976420-89a1-4e30-a790-4a324bbb91ee	3502506	+	1.1
89976420-89a1-4e30-a790-4a324bbb91ee	3502512	+	-0.175
89976420-89a1-4e30-a790-4a324bbb91ee	3502524	+	1.39
89976420-89a1-4e30-a790-4a324bbb91ee	3502531	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502539	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3502552	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502560	+	0.697
89976420-89a1-4e30-a790-4a324bbb91ee	3502579	+	1.21
89976420-89a1-4e30-a790-4a324bbb91ee	3502592	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502595	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502597	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502623	+	0.585
89976420-89a1-4e30-a790-4a324bbb91ee	3502648	+	-1.35
89976420-89a1-4e30-a790-4a324bbb91ee	3502650	+	0.377
89976420-89a1-4e30-a790-4a324bbb91ee	3502659	+	-1.18
89976420-89a1-4e30-a790-4a324bbb91ee	3502669	+	-1.27
89976420-89a1-4e30-a790-4a324bbb91ee	3502671	+	-1.18
89976420-89a1-4e30-a790-4a324bbb91ee	3502678	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3502680	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3502692	+	-1.62
89976420-89a1-4e30-a790-4a324bbb91ee	3502715	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502735	+	0.949
89976420-89a1-4e30-a790-4a324bbb91ee	3502752	+	0.488
89976420-89a1-4e30-a790-4a324bbb91ee	3502762	+	-1.1
89976420-89a1-4e30-a790-4a324bbb91ee	3502780	+	-1.93
89976420-89a1-4e30-a790-4a324bbb91ee	3502785	+	-2.11
89976420-89a1-4e30-a790-4a324bbb91ee	3502791	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502794	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502803	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3502807	+	-1.8
89976420-89a1-4e30-a790-4a324bbb91ee	3502810	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3502839	+	0.044
89976420-89a1-4e30-a790-4a324bbb91ee	3502845	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502857	+	0.507
89976420-89a1-4e30-a790-4a324bbb91ee	3502860	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502862	+	-2.11
89976420-89a1-4e30-a790-4a324bbb91ee	3502879	+	-0.361
89976420-89a1-4e30-a790-4a324bbb91ee	3502890	+	-0.488
89976420-89a1-4e30-a790-4a324bbb91ee	3502893	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502905	+	-1.39
89976420-89a1-4e30-a790-4a324bbb91ee	3502911	+	-1.15
89976420-89a1-4e30-a790-4a324bbb91ee	3502927	+	1.31
89976420-89a1-4e30-a790-4a324bbb91ee	3502939	+	1.49
89976420-89a1-4e30-a790-4a324bbb91ee	3502949	+	0.217
89976420-89a1-4e30-a790-4a324bbb91ee	3502966	+	0.65
89976420-89a1-4e30-a790-4a324bbb91ee	3502972	+	1.1
89976420-89a1-4e30-a790-4a324bbb91ee	3502975	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3502984	+	1.27
89976420-89a1-4e30-a790-4a324bbb91ee	3502989	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503019	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503024	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503036	+	0.847
89976420-89a1-4e30-a790-4a324bbb91ee	3503038	+	-0.863
89976420-89a1-4e30-a790-4a324bbb91ee	3503051	+	-0.353
89976420-89a1-4e30-a790-4a324bbb91ee	3503073	+	-1.93
89976420-89a1-4e30-a790-4a324bbb91ee	3503088	+	0.0575
89976420-89a1-4e30-a790-4a324bbb91ee	3503101	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503120	+	1.55
89976420-89a1-4e30-a790-4a324bbb91ee	3503127	+	1.27
89976420-89a1-4e30-a790-4a324bbb91ee	3503143	+	-0.93
89976420-89a1-4e30-a790-4a324bbb91ee	3503145	+	-0.535
89976420-89a1-4e30-a790-4a324bbb91ee	3503154	+	0.93
89976420-89a1-4e30-a790-4a324bbb91ee	3503180	+	1.15
89976420-89a1-4e30-a790-4a324bbb91ee	3503187	+	0.225
89976420-89a1-4e30-a790-4a324bbb91ee	3503190	+	0.761
89976420-89a1-4e30-a790-4a324bbb91ee	3503199	+	-0.488
89976420-89a1-4e30-a790-4a324bbb91ee	3503202	+	-1.49
89976420-89a1-4e30-a790-4a324bbb91ee	3503213	+	-2.11
89976420-89a1-4e30-a790-4a324bbb91ee	3503228	+	-1.01
89976420-89a1-4e30-a790-4a324bbb91ee	3503238	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503246	+	-1.93
89976420-89a1-4e30-a790-4a324bbb91ee	3503258	+	-1.18
89976420-89a1-4e30-a790-4a324bbb91ee	3503277	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3503288	+	-0.565
89976420-89a1-4e30-a790-4a324bbb91ee	3503313	+	0.461
89976420-89a1-4e30-a790-4a324bbb91ee	3503322	+	-0.617
89976420-89a1-4e30-a790-4a324bbb91ee	3503346	+	0.639
89976420-89a1-4e30-a790-4a324bbb91ee	3503350	+	1.24
89976420-89a1-4e30-a790-4a324bbb91ee	3503358	+	1.62
89976420-89a1-4e30-a790-4a324bbb91ee	3503361	+	1.55
89976420-89a1-4e30-a790-4a324bbb91ee	3503381	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503388	+	1.27
89976420-89a1-4e30-a790-4a324bbb91ee	3503391	+	1.07
89976420-89a1-4e30-a790-4a324bbb91ee	3503397	+	-1.8
89976420-89a1-4e30-a790-4a324bbb91ee	3503421	+	0.896
89976420-89a1-4e30-a790-4a324bbb91ee	3503431	+	1.31
89976420-89a1-4e30-a790-4a324bbb91ee	3503433	+	0.112
89976420-89a1-4e30-a790-4a324bbb91ee	3503442	+	0.0237
89976420-89a1-4e30-a790-4a324bbb91ee	3503451	+	-1.27
89976420-89a1-4e30-a790-4a324bbb91ee	3503457	+	1.44
89976420-89a1-4e30-a790-4a324bbb91ee	3503466	+	1.03
89976420-89a1-4e30-a790-4a324bbb91ee	3503493	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503504	+	1.55
89976420-89a1-4e30-a790-4a324bbb91ee	3503523	+	-0.217
89976420-89a1-4e30-a790-4a324bbb91ee	3503525	+	0.685
89976420-89a1-4e30-a790-4a324bbb91ee	3503543	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3503550	+	1.21
89976420-89a1-4e30-a790-4a324bbb91ee	3503568	+	-0.161
89976420-89a1-4e30-a790-4a324bbb91ee	3503573	+	1.39
89976420-89a1-4e30-a790-4a324bbb91ee	3503586	+	-1.8
89976420-89a1-4e30-a790-4a324bbb91ee	3503592	+	0.949
89976420-89a1-4e30-a790-4a324bbb91ee	3503601	+	-0.0916
89976420-89a1-4e30-a790-4a324bbb91ee	3503618	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503646	+	-1.18
89976420-89a1-4e30-a790-4a324bbb91ee	3503664	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3503669	+	-1.35
89976420-89a1-4e30-a790-4a324bbb91ee	3503679	+	0.639
89976420-89a1-4e30-a790-4a324bbb91ee	3503684	+	0.254
89976420-89a1-4e30-a790-4a324bbb91ee	3503705	+	0.585
89976420-89a1-4e30-a790-4a324bbb91ee	3503716	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503721	+	0.93
89976420-89a1-4e30-a790-4a324bbb91ee	3503741	+	-1.93
89976420-89a1-4e30-a790-4a324bbb91ee	3503754	+	0.847
89976420-89a1-4e30-a790-4a324bbb91ee	3503775	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503777	+	-1.18
89976420-89a1-4e30-a790-4a324bbb91ee	3503788	+	1.18
89976420-89a1-4e30-a790-4a324bbb91ee	3503804	+	0.225
89976420-89a1-4e30-a790-4a324bbb91ee	3503810	+	0.393
89976420-89a1-4e30-a790-4a324bbb91ee	3503817	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503832	+	1.05
89976420-89a1-4e30-a790-4a324bbb91ee	3503840	+	0.847
89976420-89a1-4e30-a790-4a324bbb91ee	3503850	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503862	+	0.435
89976420-89a1-4e30-a790-4a324bbb91ee	3503873	+	-0.329
89976420-89a1-4e30-a790-4a324bbb91ee	3503894	+	1.21
89976420-89a1-4e30-a790-4a324bbb91ee	3503900	+	0.596
89976420-89a1-4e30-a790-4a324bbb91ee	3503909	+	0.747
89976420-89a1-4e30-a790-4a324bbb91ee	3503912	+	1.12
89976420-89a1-4e30-a790-4a324bbb91ee	3503916	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503918	+	-0.147
89976420-89a1-4e30-a790-4a324bbb91ee	3503921	+	1.31
89976420-89a1-4e30-a790-4a324bbb91ee	3503940	+	-1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3503959	+	1.62
89976420-89a1-4e30-a790-4a324bbb91ee	3503965	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3503985	+	0.896
89976420-89a1-4e30-a790-4a324bbb91ee	3504000	+	0.0779
89976420-89a1-4e30-a790-4a324bbb91ee	3504007	+	-0.0711
89976420-89a1-4e30-a790-4a324bbb91ee	3504020	+	-0.987
89976420-89a1-4e30-a790-4a324bbb91ee	3504062	+	-0.435
89976420-89a1-4e30-a790-4a324bbb91ee	3504067	+	-1.93
89976420-89a1-4e30-a790-4a324bbb91ee	3504096	+	0.261
89976420-89a1-4e30-a790-4a324bbb91ee	3504106	+	0.329
89976420-89a1-4e30-a790-4a324bbb91ee	3504123	+	-0.044
89976420-89a1-4e30-a790-4a324bbb91ee	3504125	+	0.585
89976420-89a1-4e30-a790-4a324bbb91ee	3504144	+	0.246
89976420-89a1-4e30-a790-4a324bbb91ee	3504162	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504168	+	-1.35
89976420-89a1-4e30-a790-4a324bbb91ee	3504189	+	1.01
89976420-89a1-4e30-a790-4a324bbb91ee	3504196	+	-1.35
89976420-89a1-4e30-a790-4a324bbb91ee	3504208	+	-1.8
89976420-89a1-4e30-a790-4a324bbb91ee	3504222	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504237	+	1.12
89976420-89a1-4e30-a790-4a324bbb91ee	3504240	+	-2.11
89976420-89a1-4e30-a790-4a324bbb91ee	3504250	+	0.606
89976420-89a1-4e30-a790-4a324bbb91ee	3504297	+	0.575
89976420-89a1-4e30-a790-4a324bbb91ee	3504333	+	1.7
89976420-89a1-4e30-a790-4a324bbb91ee	3504350	+	-1.93
89976420-89a1-4e30-a790-4a324bbb91ee	3504353	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504369	+	-2.11
89976420-89a1-4e30-a790-4a324bbb91ee	3504379	+	-1.8
89976420-89a1-4e30-a790-4a324bbb91ee	3504387	+	1.49
89976420-89a1-4e30-a790-4a324bbb91ee	3504390	+	0.498
89976420-89a1-4e30-a790-4a324bbb91ee	3504392	+	0.896
89976420-89a1-4e30-a790-4a324bbb91ee	3504395	+	0.0711
89976420-89a1-4e30-a790-4a324bbb91ee	3504402	+	-0.863
89976420-89a1-4e30-a790-4a324bbb91ee	3504420	+	0.105
89976420-89a1-4e30-a790-4a324bbb91ee	3504429	+	0.93
89976420-89a1-4e30-a790-4a324bbb91ee	3504448	+	-0.565
89976420-89a1-4e30-a790-4a324bbb91ee	3504462	+	-1.27
89976420-89a1-4e30-a790-4a324bbb91ee	3504473	+	-1.15
89976420-89a1-4e30-a790-4a324bbb91ee	3504500	+	-1.44
89976420-89a1-4e30-a790-4a324bbb91ee	3504506	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504508	+	-0.479
89976420-89a1-4e30-a790-4a324bbb91ee	3504534	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504537	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504571	+	0.526
89976420-89a1-4e30-a790-4a324bbb91ee	3504581	+	-1.93
89976420-89a1-4e30-a790-4a324bbb91ee	3504583	+	-2.11
89976420-89a1-4e30-a790-4a324bbb91ee	3504594	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504609	+	0.817
89976420-89a1-4e30-a790-4a324bbb91ee	3504621	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504628	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504632	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504654	+	-0.401
89976420-89a1-4e30-a790-4a324bbb91ee	3504663	+	0.435
89976420-89a1-4e30-a790-4a324bbb91ee	3504668	+	-0.0101
89976420-89a1-4e30-a790-4a324bbb91ee	3504690	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504713	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504720	+	-0.175
89976420-89a1-4e30-a790-4a324bbb91ee	3504726	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504739	+	-2.11
89976420-89a1-4e30-a790-4a324bbb91ee	3504741	+	-0.268
89976420-89a1-4e30-a790-4a324bbb91ee	3504785	+	-1.93
89976420-89a1-4e30-a790-4a324bbb91ee	3504792	+	-0.802
89976420-89a1-4e30-a790-4a324bbb91ee	3504803	+	0.734
89976420-89a1-4e30-a790-4a324bbb91ee	3504812	+	1.1
89976420-89a1-4e30-a790-4a324bbb91ee	3504818	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504821	+	-0.0779
89976420-89a1-4e30-a790-4a324bbb91ee	3504830	+	0.21
89976420-89a1-4e30-a790-4a324bbb91ee	3504832	+	0.105
89976420-89a1-4e30-a790-4a324bbb91ee	3504849	+	-1.93
89976420-89a1-4e30-a790-4a324bbb91ee	3504853	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504887	+	-1.8
89976420-89a1-4e30-a790-4a324bbb91ee	3504896	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504905	+	-0.168
89976420-89a1-4e30-a790-4a324bbb91ee	3504920	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504957	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504966	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3504974	+	-0.685
89976420-89a1-4e30-a790-4a324bbb91ee	3504990	+	-0.761
89976420-89a1-4e30-a790-4a324bbb91ee	3505005	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3505010	+	-1.8
89976420-89a1-4e30-a790-4a324bbb91ee	3505034	+	-1.27
89976420-89a1-4e30-a790-4a324bbb91ee	3505041	+	-0.949
89976420-89a1-4e30-a790-4a324bbb91ee	3505046	+	-1.44
89976420-89a1-4e30-a790-4a324bbb91ee	3505051	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3505059	+	0.93
89976420-89a1-4e30-a790-4a324bbb91ee	3505070	+	0.479
89976420-89a1-4e30-a790-4a324bbb91ee	3505073	+	1.1
89976420-89a1-4e30-a790-4a324bbb91ee	3505103	+	0.00338
89976420-89a1-4e30-a790-4a324bbb91ee	3505120	+	0.427
89976420-89a1-4e30-a790-4a324bbb91ee	3505122	+	1.8
89976420-89a1-4e30-a790-4a324bbb91ee	3505157	+	-0.628
89976420-89a1-4e30-a790-4a324bbb91ee	3505171	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3505187	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3505193	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3505208	+	-0.321
89976420-89a1-4e30-a790-4a324bbb91ee	3505210	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3505223	+	-1.44
89976420-89a1-4e30-a790-4a324bbb91ee	3505229	+	-1.93
89976420-89a1-4e30-a790-4a324bbb91ee	3505237	+	-0.545
89976420-89a1-4e30-a790-4a324bbb91ee	3505257	+	0.596
89976420-89a1-4e30-a790-4a324bbb91ee	3505295	+	0.968
89976420-89a1-4e30-a790-4a324bbb91ee	3505311	+	-2.41
89976420-89a1-4e30-a790-4a324bbb91ee	3505325	+	1.8
89976420-89a1-4e30-a790-4a324bbb91ee	3505333	+	0.617
