Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
NC_000913.3	3505871	3505872	16	0.9375	+
NC_000913.3	3505872	3505873	14	0.9286	-
NC_000913.3	3505873	3505874	15	1	+
NC_000913.3	3505874	3505875	13	0.9231	-
NC_000913.3	3505891	3505892	15	1	+
NC_000913.3	3505892	3505893	17	1	-
NC_000913.3	3505908	3505909	11	0.9091	+
NC_000913.3	3505909	3505910	13	1	-
NC_000913.3	3505923	3505924	18	0.9444	+
NC_000913.3	3505924	3505925	11	1	-
NC_000913.3	3505929	3505930	20	0.95	+
NC_000913.3	3505930	3505931	3	0.3333	-
NC_000913.3	3505940	3505941	14	1	+
NC_000913.3	3505941	3505942	20	1	-
NC_000913.3	3505960	3505961	17	0.9412	+
NC_000913.3	3505961	3505962	17	1	-
NC_000913.3	3505978	3505979	16	0.8125	+
NC_000913.3	3505979	3505980	17	0.9412	-
NC_000913.3	3505990	3505991	8	0.625	+
NC_000913.3	3505991	3505992	17	1	-
NC_000913.3	3506011	3506012	10	1	+
NC_000913.3	3506012	3506013	14	1	-
NC_000913.3	3506037	3506038	19	0.9474	+
NC_000913.3	3506042	3506043	10	1	+
NC_000913.3	3506043	3506044	13	1	-
NC_000913.3	3506081	3506082	17	1	+
NC_000913.3	3506082	3506083	13	1	-
NC_000913.3	3506099	3506100	1	1	+
NC_000913.3	3506100	3506101	15	1	-
NC_000913.3	3506103	3506104	13	1	+
NC_000913.3	3506104	3506105	13	1	-
NC_000913.3	3506109	3506110	17	0.8235	+
NC_000913.3	3506110	3506111	11	0.8182	-
NC_000913.3	3506124	3506125	19	1	+
NC_000913.3	3506125	3506126	1	1	-
NC_000913.3	3506128	3506129	10	1	+
NC_000913.3	3506129	3506130	13	1	-
NC_000913.3	3506141	3506142	14	1	+
NC_000913.3	3506142	3506143	6	0.8333	-
NC_000913.3	3506163	3506164	18	1	+
NC_000913.3	3506164	3506165	16	1	-
NC_000913.3	3506165	3506166	17	1	+
NC_000913.3	3506166	3506167	15	1	-
NC_000913.3	3506178	3506179	17	1	-
NC_000913.3	3506187	3506188	5	1	+
NC_000913.3	3506188	3506189	6	0.8333	-
NC_000913.3	3506204	3506205	16	0.9375	+
NC_000913.3	3506205	3506206	15	1	-
NC_000913.3	3506211	3506212	20	1	+
NC_000913.3	3506212	3506213	10	1	-
NC_000913.3	3506216	3506217	18	1	+
NC_000913.3	3506217	3506218	16	1	-
NC_000913.3	3506226	3506227	9	0.8889	+
NC_000913.3	3506227	3506228	15	0.9333	-
NC_000913.3	3506252	3506253	17	1	+
NC_000913.3	3506253	3506254	16	1	-
NC_000913.3	3506257	3506258	16	0.875	+
NC_000913.3	3506258	3506259	10	1	-
NC_000913.3	3506268	3506269	12	1	+
NC_000913.3	3506269	3506270	12	1	-
NC_000913.3	3506271	3506272	15	1	+
NC_000913.3	3506272	3506273	18	0.9444	-
NC_000913.3	3506278	3506279	14	1	+
NC_000913.3	3506279	3506280	17	1	-
NC_000913.3	3506283	3506284	10	1	+
NC_000913.3	3506284	3506285	16	1	-
NC_000913.3	3506286	3506287	8	1	+
NC_000913.3	3506287	3506288	16	1	-
NC_000913.3	3506293	3506294	13	1	+
NC_000913.3	3506294	3506295	18	1	-
NC_000913.3	3506309	3506310	13	1	+
NC_000913.3	3506310	3506311	17	1	-
NC_000913.3	3506313	3506314	17	1	+
NC_000913.3	3506314	3506315	12	1	-
NC_000913.3	3506317	3506318	21	0.9524	+
NC_000913.3	3506318	3506319	17	1	-
NC_000913.3	3506334	3506335	15	1	+
NC_000913.3	3506335	3506336	16	0.9375	-
NC_000913.3	3506337	3506338	17	1	+
NC_000913.3	3506338	3506339	15	1	-
NC_000913.3	3506351	3506352	19	1	+
NC_000913.3	3506352	3506353	17	0.8235	-
NC_000913.3	3506361	3506362	14	0.8571	+
NC_000913.3	3506362	3506363	9	1	-
NC_000913.3	3506373	3506374	20	1	+
NC_000913.3	3506379	3506380	18	0.9444	+
NC_000913.3	3506380	3506381	16	1	-
NC_000913.3	3506382	3506383	12	1	+
NC_000913.3	3506383	3506384	18	0.9444	-
NC_000913.3	3506397	3506398	7	1	+
NC_000913.3	3506398	3506399	14	0.9286	-
NC_000913.3	3506418	3506419	7	0.8571	+
NC_000913.3	3506419	3506420	9	1	-
NC_000913.3	3506437	3506438	9	1	-
NC_000913.3	3506445	3506446	12	0.9167	+
NC_000913.3	3506446	3506447	12	1	-
NC_000913.3	3506447	3506448	10	0.9	+
NC_000913.3	3506448	3506449	13	1	-
NC_000913.3	3506463	3506464	9	1	+
NC_000913.3	3506464	3506465	13	0.9231	-
NC_000913.3	3506480	3506481	10	0.9	+
NC_000913.3	3506481	3506482	17	0.9412	-
NC_000913.3	3506482	3506483	11	0.7273	+
NC_000913.3	3506483	3506484	18	1	-
NC_000913.3	3506502	3506503	15	1	+
NC_000913.3	3506503	3506504	18	1	-
NC_000913.3	3506517	3506518	3	0.6667	+
NC_000913.3	3506518	3506519	17	1	-
NC_000913.3	3506523	3506524	3	1	+
NC_000913.3	3506524	3506525	19	1	-
NC_000913.3	3506532	3506533	18	1	+
NC_000913.3	3506533	3506534	15	1	-
NC_000913.3	3506535	3506536	16	1	+
NC_000913.3	3506536	3506537	16	1	-
NC_000913.3	3506540	3506541	18	1	+
NC_000913.3	3506541	3506542	16	1	-
NC_000913.3	3506546	3506547	16	1	+
NC_000913.3	3506547	3506548	6	0.8333	-
NC_000913.3	3506574	3506575	19	1	+
NC_000913.3	3506575	3506576	8	0.5	-
NC_000913.3	3506612	3506613	13	0.9231	+
NC_000913.3	3506613	3506614	14	1	-
NC_000913.3	3506615	3506616	8	0.875	+
NC_000913.3	3506616	3506617	16	1	-
NC_000913.3	3506633	3506634	1	1	+
NC_000913.3	3506634	3506635	15	1	-
NC_000913.3	3506639	3506640	11	1	+
NC_000913.3	3506640	3506641	13	0.9231	-
NC_000913.3	3506666	3506667	11	1	-
NC_000913.3	3506670	3506671	17	0.8235	+
NC_000913.3	3506671	3506672	11	0.6364	-
NC_000913.3	3506674	3506675	15	0.7333	+
NC_000913.3	3506675	3506676	16	0.6875	-
NC_000913.3	3506688	3506689	18	0.9444	+
NC_000913.3	3506689	3506690	18	1	-
NC_000913.3	3506696	3506697	8	0.625	+
NC_000913.3	3506697	3506698	2	1	-
NC_000913.3	3506722	3506723	10	0.9	+
NC_000913.3	3506723	3506724	17	1	-
NC_000913.3	3506728	3506729	17	0.8235	+
NC_000913.3	3506729	3506730	14	0.9286	-
NC_000913.3	3506735	3506736	18	1	+
NC_000913.3	3506736	3506737	3	1	-
NC_000913.3	3506745	3506746	18	1	+
NC_000913.3	3506746	3506747	14	1	-
NC_000913.3	3506747	3506748	18	1	+
NC_000913.3	3506748	3506749	16	1	-
NC_000913.3	3506783	3506784	19	0.9474	+
NC_000913.3	3506784	3506785	15	1	-
NC_000913.3	3506815	3506816	19	0.8421	+
NC_000913.3	3506816	3506817	16	1	-
NC_000913.3	3506819	3506820	10	0.8	+
NC_000913.3	3506820	3506821	17	1	-
NC_000913.3	3506830	3506831	4	1	+
NC_000913.3	3506849	3506850	13	0.9231	+
NC_000913.3	3506850	3506851	14	0.9286	-
NC_000913.3	3506852	3506853	10	0.9	+
NC_000913.3	3506853	3506854	16	0.9375	-
NC_000913.3	3506855	3506856	8	0.875	+
NC_000913.3	3506856	3506857	17	1	-
NC_000913.3	3506892	3506893	19	1	+
NC_000913.3	3506893	3506894	7	0.7143	-
NC_000913.3	3506901	3506902	7	1	+
NC_000913.3	3506902	3506903	12	1	-
NC_000913.3	3506928	3506929	16	1	+
NC_000913.3	3506929	3506930	16	1	-
NC_000913.3	3506931	3506932	13	0.9231	+
NC_000913.3	3506932	3506933	18	1	-
NC_000913.3	3506967	3506968	15	1	+
NC_000913.3	3506968	3506969	10	1	-
NC_000913.3	3506973	3506974	12	0.8333	+
NC_000913.3	3506974	3506975	12	1	-
NC_000913.3	3506975	3506976	15	0.7333	+
NC_000913.3	3506976	3506977	13	1	-
NC_000913.3	3507020	3507021	14	1	+
NC_000913.3	3507021	3507022	15	1	-
NC_000913.3	3507032	3507033	16	0.9375	+
NC_000913.3	3507033	3507034	10	1	-
NC_000913.3	3507045	3507046	17	1	+
NC_000913.3	3507046	3507047	9	1	-
NC_000913.3	3507063	3507064	20	1	+
NC_000913.3	3507064	3507065	7	1	-
NC_000913.3	3507071	3507072	20	1	+
NC_000913.3	3507072	3507073	5	0.8	-
NC_000913.3	3507074	3507075	20	1	+
NC_000913.3	3507075	3507076	12	1	-
NC_000913.3	3507083	3507084	18	1	+
NC_000913.3	3507084	3507085	10	0.9	-
NC_000913.3	3507107	3507108	14	0.9286	+
NC_000913.3	3507108	3507109	11	1	-
NC_000913.3	3507120	3507121	8	1	-
NC_000913.3	3507147	3507148	14	1	+
NC_000913.3	3507148	3507149	10	1	-
NC_000913.3	3507179	3507180	9	0.8889	+
NC_000913.3	3507180	3507181	15	1	-
NC_000913.3	3507189	3507190	5	1	+
NC_000913.3	3507190	3507191	14	1	-
NC_000913.3	3507194	3507195	15	1	+
NC_000913.3	3507195	3507196	12	1	-
NC_000913.3	3507196	3507197	19	1	+
NC_000913.3	3507197	3507198	9	1	-
NC_000913.3	3507199	3507200	6	1	+
NC_000913.3	3507200	3507201	8	1	-
NC_000913.3	3507225	3507226	12	0.9167	+
NC_000913.3	3507226	3507227	6	0.5	-
NC_000913.3	3507234	3507235	19	1	+
NC_000913.3	3507235	3507236	6	1	-
NC_000913.3	3507238	3507239	15	1	+
NC_000913.3	3507239	3507240	9	1	-
NC_000913.3	3507245	3507246	12	1	+
NC_000913.3	3507246	3507247	15	1	-
NC_000913.3	3507261	3507262	19	0.9474	+
NC_000913.3	3507262	3507263	10	0.9	-
NC_000913.3	3507264	3507265	20	0.95	+
NC_000913.3	3507265	3507266	13	1	-
NC_000913.3	3507268	3507269	11	1	+
NC_000913.3	3507269	3507270	14	1	-
NC_000913.3	3507273	3507274	19	0.9474	+
NC_000913.3	3507274	3507275	13	0.8462	-
NC_000913.3	3507282	3507283	13	0.9231	+
NC_000913.3	3507283	3507284	16	1	-
NC_000913.3	3507295	3507296	14	0.9286	-
NC_000913.3	3507303	3507304	14	1	+
NC_000913.3	3507304	3507305	12	1	-
NC_000913.3	3507311	3507312	2	0.5	+
NC_000913.3	3507312	3507313	17	1	-
NC_000913.3	3507339	3507340	17	1	+
NC_000913.3	3507340	3507341	5	1	-
NC_000913.3	3507371	3507372	17	1	+
NC_000913.3	3507377	3507378	17	0.9412	+
NC_000913.3	3507378	3507379	7	1	-
NC_000913.3	3507379	3507380	15	0.9333	+
NC_000913.3	3507380	3507381	9	1	-
NC_000913.3	3507385	3507386	14	1	+
NC_000913.3	3507386	3507387	12	1	-
NC_000913.3	3507388	3507389	5	1	+
NC_000913.3	3507389	3507390	13	1	-
NC_000913.3	3507397	3507398	9	0.7778	+
NC_000913.3	3507410	3507411	16	1	+
NC_000913.3	3507411	3507412	15	1	-
NC_000913.3	3507427	3507428	5	1	+
NC_000913.3	3507428	3507429	15	1	-
NC_000913.3	3507439	3507440	6	1	+
NC_000913.3	3507440	3507441	16	1	-
NC_000913.3	3507448	3507449	16	1	+
NC_000913.3	3507449	3507450	12	1	-
NC_000913.3	3507455	3507456	12	1	+
NC_000913.3	3507456	3507457	7	1	-
NC_000913.3	3507506	3507507	15	1	+
NC_000913.3	3507507	3507508	14	1	-
NC_000913.3	3507508	3507509	15	1	+
NC_000913.3	3507509	3507510	15	1	-
NC_000913.3	3507518	3507519	16	1	+
NC_000913.3	3507519	3507520	11	1	-
NC_000913.3	3507527	3507528	13	0.6923	+
NC_000913.3	3507528	3507529	14	1	-
NC_000913.3	3507529	3507530	13	0.7692	+
NC_000913.3	3507530	3507531	16	1	-
NC_000913.3	3507533	3507534	5	0.4	+
NC_000913.3	3507534	3507535	12	0.9167	-
NC_000913.3	3507538	3507539	17	1	+
NC_000913.3	3507539	3507540	7	1	-
NC_000913.3	3507548	3507549	14	0.8571	+
NC_000913.3	3507549	3507550	10	1	-
NC_000913.3	3507550	3507551	15	1	+
NC_000913.3	3507551	3507552	11	1	-
NC_000913.3	3507553	3507554	15	1	+
NC_000913.3	3507554	3507555	12	1	-
NC_000913.3	3507574	3507575	2	1	+
NC_000913.3	3507593	3507594	16	1	+
NC_000913.3	3507594	3507595	12	1	-
NC_000913.3	3507604	3507605	17	1	+
NC_000913.3	3507605	3507606	13	1	-
NC_000913.3	3507638	3507639	18	1	+
NC_000913.3	3507639	3507640	14	1	-
NC_000913.3	3507641	3507642	17	1	+
NC_000913.3	3507642	3507643	14	1	-
NC_000913.3	3507669	3507670	11	1	+
NC_000913.3	3507670	3507671	10	1	-
NC_000913.3	3507685	3507686	12	1	+
NC_000913.3	3507686	3507687	14	1	-
NC_000913.3	3507739	3507740	7	1	+
NC_000913.3	3507740	3507741	7	1	-
NC_000913.3	3507758	3507759	16	1	+
NC_000913.3	3507759	3507760	10	1	-
NC_000913.3	3507781	3507782	15	1	+
NC_000913.3	3507782	3507783	12	1	-
NC_000913.3	3507789	3507790	2	1	+
NC_000913.3	3507790	3507791	5	1	-
NC_000913.3	3507830	3507831	11	1	+
NC_000913.3	3507831	3507832	9	1	-
NC_000913.3	3507850	3507851	14	1	+
NC_000913.3	3507851	3507852	11	1	-
NC_000913.3	3507853	3507854	11	0.9091	+
NC_000913.3	3507854	3507855	12	0.9167	-
NC_000913.3	3507855	3507856	12	0.9167	+
NC_000913.3	3507856	3507857	8	0.75	-
NC_000913.3	3507867	3507868	11	1	+
NC_000913.3	3507868	3507869	10	1	-
NC_000913.3	3507878	3507879	13	1	+
NC_000913.3	3507879	3507880	8	1	-
NC_000913.3	3507880	3507881	10	0.9	+
NC_000913.3	3507881	3507882	10	1	-
NC_000913.3	3507895	3507896	2	1	+
NC_000913.3	3507896	3507897	7	1	-
NC_000913.3	3507899	3507900	10	1	+
NC_000913.3	3507900	3507901	11	1	-
NC_000913.3	3507901	3507902	8	1	+
NC_000913.3	3507902	3507903	12	1	-
NC_000913.3	3507906	3507907	8	0.875	+
NC_000913.3	3507907	3507908	9	1	-
NC_000913.3	3507918	3507919	5	0.2	+
NC_000913.3	3507919	3507920	5	1	-
NC_000913.3	3507925	3507926	13	1	+
NC_000913.3	3507926	3507927	10	0.9	-
NC_000913.3	3507932	3507933	7	1	+
NC_000913.3	3507933	3507934	12	1	-
NC_000913.3	3507937	3507938	3	1	-
NC_000913.3	3507956	3507957	9	1	+
NC_000913.3	3507957	3507958	11	1	-
NC_000913.3	3507965	3507966	10	1	+
NC_000913.3	3507966	3507967	9	1	-
NC_000913.3	3507974	3507975	14	0.9286	+
NC_000913.3	3507975	3507976	13	1	-
NC_000913.3	3507978	3507979	12	1	+
NC_000913.3	3507979	3507980	13	1	-
NC_000913.3	3507980	3507981	14	1	+
NC_000913.3	3507981	3507982	10	1	-
NC_000913.3	3507983	3507984	14	1	+
NC_000913.3	3507984	3507985	11	0.9091	-
NC_000913.3	3507989	3507990	10	1	+
NC_000913.3	3507990	3507991	14	1	-
NC_000913.3	3508010	3508011	13	1	+
NC_000913.3	3508011	3508012	11	1	-
NC_000913.3	3508028	3508029	12	1	+
NC_000913.3	3508029	3508030	12	1	-
NC_000913.3	3508040	3508041	7	0.8571	+
NC_000913.3	3508041	3508042	9	1	-
NC_000913.3	3508046	3508047	12	0.9167	+
NC_000913.3	3508047	3508048	7	1	-
NC_000913.3	3508048	3508049	9	0.8889	+
NC_000913.3	3508049	3508050	7	1	-
NC_000913.3	3508050	3508051	9	0.7778	+
NC_000913.3	3508051	3508052	3	1	-
NC_000913.3	3508065	3508066	1	1	-
NC_000913.3	3508080	3508081	12	1	+
NC_000913.3	3508081	3508082	14	1	-
NC_000913.3	3508101	3508102	7	0.2857	+
NC_000913.3	3508102	3508103	10	1	-
NC_000913.3	3508110	3508111	8	1	+
NC_000913.3	3508111	3508112	11	0.9091	-
NC_000913.3	3508113	3508114	8	0.875	+
NC_000913.3	3508114	3508115	12	1	-
NC_000913.3	3508119	3508120	9	1	+
NC_000913.3	3508120	3508121	3	1	-
NC_000913.3	3508128	3508129	12	1	+
NC_000913.3	3508129	3508130	4	1	-
NC_000913.3	3508132	3508133	10	1	+
NC_000913.3	3508133	3508134	12	1	-
NC_000913.3	3508136	3508137	2	1	+
NC_000913.3	3508137	3508138	6	1	-
NC_000913.3	3508149	3508150	10	1	+
NC_000913.3	3508150	3508151	11	0.6364	-
NC_000913.3	3508155	3508156	5	1	+
NC_000913.3	3508156	3508157	12	1	-
NC_000913.3	3508160	3508161	3	0.3333	+
NC_000913.3	3508161	3508162	9	1	-
NC_000913.3	3508185	3508186	6	0.8333	+
NC_000913.3	3508186	3508187	11	1	-
NC_000913.3	3508188	3508189	8	0.75	+
NC_000913.3	3508189	3508190	12	1	-
NC_000913.3	3508202	3508203	7	1	+
NC_000913.3	3508203	3508204	4	1	-
NC_000913.3	3508211	3508212	12	0.9167	+
NC_000913.3	3508212	3508213	10	1	-
NC_000913.3	3508218	3508219	5	1	+
NC_000913.3	3508219	3508220	11	0.9091	-
NC_000913.3	3508220	3508221	6	1	+
NC_000913.3	3508221	3508222	10	1	-
NC_000913.3	3508230	3508231	6	1	-
NC_000913.3	3508243	3508244	8	1	-
NC_000913.3	3508250	3508251	11	0.9091	+
NC_000913.3	3508251	3508252	13	1	-
NC_000913.3	3508271	3508272	13	1	+
NC_000913.3	3508272	3508273	10	1	-
NC_000913.3	3508284	3508285	12	1	+
NC_000913.3	3508285	3508286	11	0.9091	-
NC_000913.3	3508298	3508299	9	0.8889	+
NC_000913.3	3508299	3508300	3	1	-
NC_000913.3	3508303	3508304	11	0.9091	+
NC_000913.3	3508304	3508305	3	1	-
NC_000913.3	3508308	3508309	13	1	+
NC_000913.3	3508309	3508310	8	0.75	-
NC_000913.3	3508320	3508321	3	1	+
NC_000913.3	3508321	3508322	2	1	-
NC_000913.3	3508329	3508330	9	1	+
NC_000913.3	3508330	3508331	6	1	-
NC_000913.3	3508331	3508332	6	0.8333	+
NC_000913.3	3508332	3508333	13	1	-
NC_000913.3	3508346	3508347	10	1	+
NC_000913.3	3508347	3508348	8	1	-
NC_000913.3	3508361	3508362	3	1	+
NC_000913.3	3508362	3508363	4	1	-
NC_000913.3	3508371	3508372	1	1	+
NC_000913.3	3508372	3508373	10	1	-
NC_000913.3	3508376	3508377	6	1	+
NC_000913.3	3508377	3508378	9	1	-
NC_000913.3	3508378	3508379	6	0.8333	+
NC_000913.3	3508379	3508380	11	1	-
NC_000913.3	3508401	3508402	4	0.75	+
NC_000913.3	3508402	3508403	8	0.875	-
NC_000913.3	3508408	3508409	7	1	+
NC_000913.3	3508409	3508410	13	1	-
NC_000913.3	3508420	3508421	5	1	+
NC_000913.3	3508421	3508422	7	1	-
NC_000913.3	3508444	3508445	9	0.8889	+
NC_000913.3	3508445	3508446	11	0.9091	-
NC_000913.3	3508448	3508449	11	1	+
NC_000913.3	3508449	3508450	13	1	-
NC_000913.3	3508453	3508454	7	1	+
NC_000913.3	3508466	3508467	10	1	+
NC_000913.3	3508467	3508468	12	1	-
NC_000913.3	3508488	3508489	8	1	+
NC_000913.3	3508489	3508490	11	0.9091	-
NC_000913.3	3508504	3508505	9	1	+
NC_000913.3	3508505	3508506	4	1	-
NC_000913.3	3508515	3508516	7	1	-
NC_000913.3	3508529	3508530	11	1	+
NC_000913.3	3508530	3508531	1	1	-
NC_000913.3	3508559	3508560	12	1	+
NC_000913.3	3508560	3508561	11	1	-
NC_000913.3	3508572	3508573	10	1	+
NC_000913.3	3508573	3508574	9	1	-
NC_000913.3	3508575	3508576	9	1	+
NC_000913.3	3508576	3508577	5	1	-
NC_000913.3	3508608	3508609	12	1	+
NC_000913.3	3508629	3508630	12	1	+
NC_000913.3	3508630	3508631	11	1	-
NC_000913.3	3508643	3508644	10	1	+
NC_000913.3	3508644	3508645	8	0.875	-
NC_000913.3	3508649	3508650	11	0.9091	+
NC_000913.3	3508650	3508651	11	0.9091	-
NC_000913.3	3508651	3508652	9	0.8889	+
NC_000913.3	3508652	3508653	10	0.9	-
NC_000913.3	3508653	3508654	7	0.8571	+
NC_000913.3	3508654	3508655	8	1	-
NC_000913.3	3508669	3508670	1	1	+
NC_000913.3	3508670	3508671	7	1	-
NC_000913.3	3508691	3508692	4	0.75	+
NC_000913.3	3508692	3508693	5	1	-
NC_000913.3	3508698	3508699	8	0.75	+
NC_000913.3	3508699	3508700	10	1	-
NC_000913.3	3508705	3508706	8	1	+
NC_000913.3	3508706	3508707	9	1	-
NC_000913.3	3508712	3508713	7	1	+
NC_000913.3	3508713	3508714	12	1	-
NC_000913.3	3508717	3508718	4	1	+
NC_000913.3	3508718	3508719	11	0.9091	-
NC_000913.3	3508756	3508757	8	1	+
NC_000913.3	3508757	3508758	8	1	-
NC_000913.3	3508758	3508759	8	1	+
NC_000913.3	3508759	3508760	9	1	-
NC_000913.3	3508784	3508785	10	1	+
NC_000913.3	3508789	3508790	11	1	+
NC_000913.3	3508790	3508791	3	1	-
NC_000913.3	3508795	3508796	9	1	+
NC_000913.3	3508796	3508797	3	1	-
NC_000913.3	3508802	3508803	3	0.6667	+
NC_000913.3	3508803	3508804	4	1	-
NC_000913.3	3508810	3508811	3	1	+
NC_000913.3	3508811	3508812	12	1	-
NC_000913.3	3508835	3508836	12	1	+
NC_000913.3	3508836	3508837	8	1	-
NC_000913.3	3508848	3508849	9	1	+
NC_000913.3	3508849	3508850	1	1	-
NC_000913.3	3508860	3508861	5	1	+
NC_000913.3	3508861	3508862	11	1	-
NC_000913.3	3508867	3508868	4	1	+
NC_000913.3	3508868	3508869	8	1	-
NC_000913.3	3508878	3508879	13	0.9231	+
NC_000913.3	3508879	3508880	9	1	-
NC_000913.3	3508882	3508883	6	1	+
NC_000913.3	3508883	3508884	12	1	-
NC_000913.3	3508890	3508891	8	0.75	+
NC_000913.3	3508891	3508892	4	1	-
NC_000913.3	3508894	3508895	8	0.75	+
NC_000913.3	3508895	3508896	8	1	-
NC_000913.3	3508897	3508898	1	1	+
NC_000913.3	3508898	3508899	10	1	-
NC_000913.3	3508915	3508916	7	1	+
NC_000913.3	3508916	3508917	10	1	-
NC_000913.3	3508921	3508922	9	0.8889	+
NC_000913.3	3508922	3508923	7	1	-
NC_000913.3	3508949	3508950	11	1	+
NC_000913.3	3508950	3508951	4	0.75	-
NC_000913.3	3508952	3508953	13	1	+
NC_000913.3	3508953	3508954	7	0.8571	-
NC_000913.3	3508955	3508956	10	1	+
NC_000913.3	3508956	3508957	6	1	-
NC_000913.3	3508972	3508973	5	1	+
NC_000913.3	3508973	3508974	5	1	-
NC_000913.3	3508995	3508996	6	1	+
NC_000913.3	3508996	3508997	2	0.5	-
NC_000913.3	3509026	3509027	9	1	+
NC_000913.3	3509027	3509028	11	1	-
NC_000913.3	3509044	3509045	11	1	+
NC_000913.3	3509045	3509046	11	0.9091	-
NC_000913.3	3509071	3509072	1	1	+
NC_000913.3	3509072	3509073	6	1	-
NC_000913.3	3509080	3509081	9	0.7778	+
NC_000913.3	3509081	3509082	9	1	-
NC_000913.3	3509122	3509123	9	1	+
NC_000913.3	3509123	3509124	7	1	-
NC_000913.3	3509125	3509126	9	1	+
NC_000913.3	3509126	3509127	9	1	-
NC_000913.3	3509143	3509144	3	1	+
NC_000913.3	3509144	3509145	10	1	-
NC_000913.3	3509155	3509156	8	1	+
NC_000913.3	3509156	3509157	7	0.8571	-
NC_000913.3	3509167	3509168	5	1	+
NC_000913.3	3509168	3509169	5	1	-
NC_000913.3	3509175	3509176	7	0.8571	+
NC_000913.3	3509176	3509177	10	1	-
NC_000913.3	3509177	3509178	4	0.75	+
NC_000913.3	3509178	3509179	10	1	-
NC_000913.3	3509180	3509181	6	0.5	+
NC_000913.3	3509181	3509182	10	1	-
NC_000913.3	3509199	3509200	7	0.8571	+
NC_000913.3	3509200	3509201	9	1	-
NC_000913.3	3509218	3509219	9	0.7778	+
NC_000913.3	3509219	3509220	6	0.6667	-
NC_000913.3	3509224	3509225	10	1	+
NC_000913.3	3509225	3509226	6	0.8333	-
NC_000913.3	3509232	3509233	9	1	+
NC_000913.3	3509233	3509234	8	0.875	-
NC_000913.3	3509242	3509243	6	0.8333	+
NC_000913.3	3509243	3509244	10	1	-
NC_000913.3	3509272	3509273	4	1	-
NC_000913.3	3509275	3509276	7	1	+
NC_000913.3	3509276	3509277	7	1	-
NC_000913.3	3509292	3509293	7	0.8571	+
NC_000913.3	3509293	3509294	7	0.4286	-
NC_000913.3	3509296	3509297	8	0.875	+
NC_000913.3	3509297	3509298	9	1	-
NC_000913.3	3509301	3509302	9	1	+
NC_000913.3	3509302	3509303	11	1	-
NC_000913.3	3509317	3509318	10	1	+
NC_000913.3	3509318	3509319	10	1	-
NC_000913.3	3509320	3509321	9	1	+
NC_000913.3	3509321	3509322	9	1	-
NC_000913.3	3509347	3509348	9	1	+
NC_000913.3	3509348	3509349	6	1	-
NC_000913.3	3509375	3509376	7	1	+
NC_000913.3	3509376	3509377	8	1	-
NC_000913.3	3509380	3509381	10	1	+
NC_000913.3	3509381	3509382	7	1	-
NC_000913.3	3509389	3509390	10	1	+
NC_000913.3	3509390	3509391	6	1	-
NC_000913.3	3509396	3509397	11	1	+
NC_000913.3	3509397	3509398	4	1	-
NC_000913.3	3509402	3509403	9	1	+
NC_000913.3	3509403	3509404	9	1	-
NC_000913.3	3509434	3509435	11	1	+
NC_000913.3	3509435	3509436	4	0.5	-
NC_000913.3	3509439	3509440	9	1	+
NC_000913.3	3509440	3509441	6	0.8333	-
NC_000913.3	3509442	3509443	9	1	+
NC_000913.3	3509443	3509444	9	0.7778	-
NC_000913.3	3509461	3509462	2	1	+
NC_000913.3	3509462	3509463	3	1	-
NC_000913.3	3509485	3509486	8	1	-
NC_000913.3	3509497	3509498	8	1	+
NC_000913.3	3509498	3509499	4	1	-
NC_000913.3	3509499	3509500	8	1	+
NC_000913.3	3509500	3509501	5	1	-
NC_000913.3	3509511	3509512	4	0.75	+
NC_000913.3	3509512	3509513	7	1	-
NC_000913.3	3509516	3509517	6	0.6667	+
NC_000913.3	3509517	3509518	9	1	-
NC_000913.3	3509519	3509520	6	0.6667	+
NC_000913.3	3509520	3509521	8	1	-
NC_000913.3	3509525	3509526	9	1	+
NC_000913.3	3509526	3509527	2	1	-
NC_000913.3	3509529	3509530	9	1	+
NC_000913.3	3509530	3509531	8	0.875	-
NC_000913.3	3509531	3509532	4	1	+
NC_000913.3	3509532	3509533	8	1	-
NC_000913.3	3509566	3509567	9	1	+
NC_000913.3	3509567	3509568	5	0.4	-
NC_000913.3	3509593	3509594	6	1	+
NC_000913.3	3509594	3509595	9	1	-
NC_000913.3	3509605	3509606	2	1	+
NC_000913.3	3509606	3509607	1	1	-
NC_000913.3	3509615	3509616	9	0.8889	+
NC_000913.3	3509616	3509617	5	0.8	-
NC_000913.3	3509626	3509627	8	1	+
NC_000913.3	3509627	3509628	8	1	-
NC_000913.3	3509633	3509634	6	0.8333	+
NC_000913.3	3509634	3509635	8	1	-
NC_000913.3	3509647	3509648	9	1	+
NC_000913.3	3509648	3509649	4	0.75	-
NC_000913.3	3509663	3509664	5	1	+
NC_000913.3	3509664	3509665	8	1	-
NC_000913.3	3509672	3509673	3	1	+
NC_000913.3	3509673	3509674	4	0.75	-
NC_000913.3	3509690	3509691	9	1	+
NC_000913.3	3509691	3509692	6	1	-
NC_000913.3	3509723	3509724	8	1	+
NC_000913.3	3509724	3509725	8	1	-
NC_000913.3	3509730	3509731	7	0.8571	-
NC_000913.3	3509738	3509739	7	1	+
NC_000913.3	3509739	3509740	3	1	-
NC_000913.3	3509742	3509743	10	1	+
NC_000913.3	3509743	3509744	7	1	-
