names	start	values	strand
NC_000913.3	3507552	0.8462	-
NC_000913.3	3507554	0.8824	+
NC_000913.3	3507555	0.8571	-
NC_000913.3	3507575	0.5	+
NC_000913.3	3507594	0.8824	+
NC_000913.3	3507595	0.8571	-
NC_000913.3	3507605	0.8889	+
NC_000913.3	3507606	0.8571	-
NC_000913.3	3507639	0.9	+
NC_000913.3	3507640	0.8824	-
NC_000913.3	3507642	0.8947	+
NC_000913.3	3507643	0.8667	-
NC_000913.3	3507670	0.8462	+
NC_000913.3	3507671	0.8333	-
NC_000913.3	3507686	0.8571	+
NC_000913.3	3507687	0.875	-
NC_000913.3	3507740	0.7778	+
NC_000913.3	3507741	0.8182	-
NC_000913.3	3507759	0.8889	+
NC_000913.3	3507760	0.8333	-
NC_000913.3	3507782	0.8824	+
NC_000913.3	3507783	0.8667	-
NC_000913.3	3507790	0.6	+
NC_000913.3	3507791	0.7143	-
NC_000913.3	3507831	0.8571	+
NC_000913.3	3507832	0.8182	-
NC_000913.3	3507851	0.875	+
NC_000913.3	3507852	0.8462	-
NC_000913.3	3507854	0.7692	+
NC_000913.3	3507855	0.8462	-
NC_000913.3	3507856	0.7857	+
NC_000913.3	3507857	0.6	-
NC_000913.3	3507868	0.8667	+
NC_000913.3	3507869	0.8182	-
NC_000913.3	3507879	0.8667	+
NC_000913.3	3507880	0.8	-
NC_000913.3	3507881	0.7273	+
NC_000913.3	3507882	0.8333	-
NC_000913.3	3507896	0.3333	+
NC_000913.3	3507897	0.7778	-
NC_000913.3	3507900	0.8182	+
NC_000913.3	3507901	0.8462	-
NC_000913.3	3507902	0.8	+
NC_000913.3	3507903	0.8571	-
NC_000913.3	3507907	0.7	+
NC_000913.3	3507908	0.8333	-
NC_000913.3	3507919	0.125	+
NC_000913.3	3507920	0.75	-
NC_000913.3	3507926	0.875	+
NC_000913.3	3507927	0.7273	-
NC_000913.3	3507933	0.7778	+
NC_000913.3	3507934	0.8571	-
NC_000913.3	3507937	0.3333	+
NC_000913.3	3507938	0.6	-
NC_000913.3	3507957	0.8182	+
NC_000913.3	3507958	0.8571	-
NC_000913.3	3507966	0.8462	+
NC_000913.3	3507967	0.8182	-
NC_000913.3	3507975	0.8667	+
NC_000913.3	3507976	0.8667	-
NC_000913.3	3507979	0.8	+
NC_000913.3	3507980	0.8667	-
NC_000913.3	3507981	0.8571	+
NC_000913.3	3507982	0.8333	-
NC_000913.3	3507984	0.8667	+
NC_000913.3	3507985	0.7692	-
NC_000913.3	3507990	0.8333	+
NC_000913.3	3507991	0.875	-
NC_000913.3	3508011	0.8667	+
NC_000913.3	3508012	0.8462	-
NC_000913.3	3508029	0.8571	+
NC_000913.3	3508030	0.8571	-
NC_000913.3	3508041	0.7	+
NC_000913.3	3508042	0.8	-
NC_000913.3	3508047	0.8	+
NC_000913.3	3508048	0.7778	-
NC_000913.3	3508049	0.7273	+
NC_000913.3	3508050	0.7778	-
NC_000913.3	3508051	0.7273	+
NC_000913.3	3508052	0.5	-
NC_000913.3	3508081	0.8667	+
NC_000913.3	3508082	0.875	-
NC_000913.3	3508102	0.2222	+
NC_000913.3	3508103	0.8462	-
NC_000913.3	3508111	0.8182	+
NC_000913.3	3508112	0.7692	-
NC_000913.3	3508114	0.7	+
NC_000913.3	3508115	0.8571	-
NC_000913.3	3508120	0.8182	+
NC_000913.3	3508121	0.6	-
NC_000913.3	3508129	0.8571	+
NC_000913.3	3508130	0.5	-
NC_000913.3	3508133	0.8333	+
NC_000913.3	3508134	0.8667	-
NC_000913.3	3508137	0.3333	+
NC_000913.3	3508138	0.7778	-
NC_000913.3	3508150	0.8333	+
NC_000913.3	3508151	0.5385	-
NC_000913.3	3508156	0.7143	+
NC_000913.3	3508157	0.8571	-
NC_000913.3	3508161	0.0	+
NC_000913.3	3508162	0.8333	-
NC_000913.3	3508186	0.625	+
NC_000913.3	3508187	0.8462	-
NC_000913.3	3508189	0.6	+
NC_000913.3	3508190	0.8571	-
NC_000913.3	3508203	0.7778	+
NC_000913.3	3508204	0.6667	-
NC_000913.3	3508212	0.7857	+
NC_000913.3	3508213	0.8182	-
NC_000913.3	3508219	0.6667	+
NC_000913.3	3508220	0.7692	-
NC_000913.3	3508221	0.7143	+
NC_000913.3	3508222	0.8333	-
NC_000913.3	3508231	0.7778	-
NC_000913.3	3508244	0.7778	-
NC_000913.3	3508251	0.7857	+
NC_000913.3	3508252	0.8571	-
NC_000913.3	3508272	0.8667	+
NC_000913.3	3508273	0.8333	-
NC_000913.3	3508285	0.8571	+
NC_000913.3	3508286	0.6923	-
NC_000913.3	3508299	0.7273	+
NC_000913.3	3508300	0.6	-
NC_000913.3	3508304	0.7692	+
NC_000913.3	3508305	0.5	-
NC_000913.3	3508309	0.8571	+
NC_000913.3	3508310	0.6	-
NC_000913.3	3508321	0.6	+
NC_000913.3	3508322	0.5	-
NC_000913.3	3508330	0.8182	+
NC_000913.3	3508331	0.75	-
NC_000913.3	3508332	0.625	+
NC_000913.3	3508333	0.8667	-
NC_000913.3	3508347	0.8333	+
NC_000913.3	3508348	0.8	-
NC_000913.3	3508362	0.5	+
NC_000913.3	3508363	0.5	-
NC_000913.3	3508372	0.3333	+
NC_000913.3	3508373	0.8333	-
NC_000913.3	3508377	0.8	+
NC_000913.3	3508378	0.8182	-
NC_000913.3	3508379	0.7143	+
NC_000913.3	3508380	0.8462	-
NC_000913.3	3508402	0.5	+
NC_000913.3	3508403	0.7	-
NC_000913.3	3508409	0.8	+
NC_000913.3	3508410	0.8571	-
NC_000913.3	3508421	0.7143	+
NC_000913.3	3508422	0.7778	-
NC_000913.3	3508445	0.7273	+
NC_000913.3	3508446	0.7692	-
NC_000913.3	3508449	0.8333	+
NC_000913.3	3508450	0.8667	-
NC_000913.3	3508454	0.7778	+
NC_000913.3	3508467	0.8462	+
NC_000913.3	3508468	0.8571	-
NC_000913.3	3508489	0.8	+
NC_000913.3	3508490	0.7692	-
NC_000913.3	3508505	0.8182	+
NC_000913.3	3508506	0.4	-
NC_000913.3	3508516	0.7778	-
NC_000913.3	3508530	0.8333	+
NC_000913.3	3508560	0.8462	+
NC_000913.3	3508561	0.8571	-
NC_000913.3	3508573	0.8333	+
NC_000913.3	3508574	0.7778	-
NC_000913.3	3508576	0.8333	+
NC_000913.3	3508577	0.6667	-
NC_000913.3	3508609	0.8571	+
NC_000913.3	3508630	0.8571	+
NC_000913.3	3508631	0.8462	-
NC_000913.3	3508644	0.8333	+
NC_000913.3	3508645	0.7	-
NC_000913.3	3508650	0.7692	+
NC_000913.3	3508651	0.7692	-
NC_000913.3	3508652	0.7273	+
NC_000913.3	3508653	0.75	-
NC_000913.3	3508654	0.5714	+
NC_000913.3	3508655	0.8	-
NC_000913.3	3508670	0.5	+
NC_000913.3	3508671	0.8	-
NC_000913.3	3508692	0.6	+
NC_000913.3	3508693	0.7778	-
NC_000913.3	3508699	0.5455	+
NC_000913.3	3508700	0.8333	-
NC_000913.3	3508706	0.8	+
NC_000913.3	3508707	0.8	-
NC_000913.3	3508713	0.7778	+
NC_000913.3	3508714	0.8571	-
NC_000913.3	3508718	0.6667	+
NC_000913.3	3508719	0.7692	-
NC_000913.3	3508757	0.8182	+
NC_000913.3	3508758	0.8182	-
NC_000913.3	3508759	0.8	+
NC_000913.3	3508760	0.8333	-
NC_000913.3	3508785	0.8462	+
NC_000913.3	3508790	0.8462	+
NC_000913.3	3508791	0.6	-
NC_000913.3	3508796	0.8	+
NC_000913.3	3508797	0.5	-
NC_000913.3	3508803	0.4	+
NC_000913.3	3508804	0.6667	-
NC_000913.3	3508811	0.6667	+
NC_000913.3	3508812	0.8462	-
NC_000913.3	3508836	0.8667	+
NC_000913.3	3508837	0.8182	-
NC_000913.3	3508849	0.8333	+
NC_000913.3	3508850	0.3333	-
NC_000913.3	3508861	0.7143	+
NC_000913.3	3508862	0.8333	-
NC_000913.3	3508868	0.6	+
NC_000913.3	3508869	0.8182	-
NC_000913.3	3508879	0.8	+
NC_000913.3	3508880	0.8333	-
NC_000913.3	3508883	0.75	+
NC_000913.3	3508884	0.8571	-
NC_000913.3	3508891	0.6	+
NC_000913.3	3508892	0.6	-
NC_000913.3	3508895	0.6	+
NC_000913.3	3508896	0.8	-
NC_000913.3	3508898	0.3333	+
NC_000913.3	3508899	0.8333	-
NC_000913.3	3508916	0.7778	+
NC_000913.3	3508917	0.8333	-
NC_000913.3	3508922	0.7273	+
NC_000913.3	3508923	0.7778	-
NC_000913.3	3508950	0.8462	+
NC_000913.3	3508951	0.5714	-
NC_000913.3	3508953	0.8667	+
NC_000913.3	3508954	0.7778	-
NC_000913.3	3508956	0.8333	+
NC_000913.3	3508957	0.7143	-
NC_000913.3	3508973	0.7143	+
NC_000913.3	3508974	0.7143	-
NC_000913.3	3508996	0.75	+
NC_000913.3	3508997	0.25	-
NC_000913.3	3509027	0.8	+
NC_000913.3	3509028	0.8462	-
NC_000913.3	3509045	0.8462	+
NC_000913.3	3509046	0.7692	-
NC_000913.3	3509072	0.3333	+
NC_000913.3	3509073	0.75	-
NC_000913.3	3509081	0.7273	+
NC_000913.3	3509082	0.8182	-
NC_000913.3	3509123	0.8182	+
NC_000913.3	3509124	0.7778	-
NC_000913.3	3509126	0.8333	+
NC_000913.3	3509127	0.8182	-
NC_000913.3	3509144	0.5	+
NC_000913.3	3509145	0.8333	-
NC_000913.3	3509156	0.7778	+
NC_000913.3	3509157	0.6667	-
NC_000913.3	3509168	0.6667	+
NC_000913.3	3509169	0.7143	-
NC_000913.3	3509176	0.7	+
NC_000913.3	3509177	0.8182	-
NC_000913.3	3509178	0.5	+
NC_000913.3	3509179	0.8333	-
NC_000913.3	3509181	0.4444	+
NC_000913.3	3509182	0.8333	-
NC_000913.3	3509200	0.75	+
NC_000913.3	3509201	0.8182	-
NC_000913.3	3509219	0.6364	+
NC_000913.3	3509220	0.6667	-
NC_000913.3	3509225	0.8333	+
NC_000913.3	3509226	0.625	-
NC_000913.3	3509233	0.8182	+
NC_000913.3	3509234	0.7778	-
NC_000913.3	3509243	0.7143	+
NC_000913.3	3509244	0.8333	-
NC_000913.3	3509273	0.7778	-
NC_000913.3	3509276	0.7778	+
NC_000913.3	3509277	0.8	-
NC_000913.3	3509293	0.7778	+
NC_000913.3	3509294	0.3333	-
NC_000913.3	3509297	0.8182	+
NC_000913.3	3509298	0.8182	-
NC_000913.3	3509302	0.8182	+
NC_000913.3	3509303	0.8462	-
NC_000913.3	3509318	0.8333	+
NC_000913.3	3509319	0.8333	-
NC_000913.3	3509321	0.8182	+
NC_000913.3	3509322	0.8182	-
NC_000913.3	3509348	0.8182	+
NC_000913.3	3509349	0.75	-
NC_000913.3	3509376	0.75	+
NC_000913.3	3509377	0.8	-
NC_000913.3	3509381	0.8182	+
NC_000913.3	3509382	0.75	-
NC_000913.3	3509390	0.8333	+
NC_000913.3	3509391	0.7143	-
NC_000913.3	3509397	0.8462	+
NC_000913.3	3509398	0.6667	-
NC_000913.3	3509403	0.8182	+
NC_000913.3	3509404	0.8182	-
NC_000913.3	3509435	0.8462	+
NC_000913.3	3509436	0.3333	-
NC_000913.3	3509440	0.8333	+
NC_000913.3	3509441	0.625	-
NC_000913.3	3509443	0.8333	+
NC_000913.3	3509444	0.6364	-
NC_000913.3	3509462	0.3333	+
NC_000913.3	3509463	0.6	-
NC_000913.3	3509486	0.8	-
NC_000913.3	3509498	0.8	+
NC_000913.3	3509499	0.6667	-
NC_000913.3	3509500	0.7273	+
NC_000913.3	3509501	0.7143	-
NC_000913.3	3509512	0.5	+
NC_000913.3	3509513	0.7778	-
NC_000913.3	3509517	0.5	+
NC_000913.3	3509518	0.8182	-
NC_000913.3	3509520	0.5	+
NC_000913.3	3509521	0.8	-
NC_000913.3	3509526	0.8182	+
NC_000913.3	3509527	0.5	-
NC_000913.3	3509530	0.8182	+
NC_000913.3	3509531	0.7	-
NC_000913.3	3509532	0.6667	+
NC_000913.3	3509533	0.8	-
NC_000913.3	3509567	0.8	+
NC_000913.3	3509568	0.2857	-
NC_000913.3	3509594	0.75	+
NC_000913.3	3509595	0.8	-
NC_000913.3	3509606	0.5	+
NC_000913.3	3509607	0.3333	-
NC_000913.3	3509616	0.7778	+
NC_000913.3	3509617	0.6667	-
NC_000913.3	3509627	0.8	+
NC_000913.3	3509628	0.8	-
NC_000913.3	3509634	0.625	+
NC_000913.3	3509635	0.8	-
NC_000913.3	3509648	0.8182	+
NC_000913.3	3509649	0.5	-
NC_000913.3	3509664	0.7143	+
NC_000913.3	3509665	0.8	-
NC_000913.3	3509673	0.6	+
NC_000913.3	3509674	0.5	-
NC_000913.3	3509691	0.8182	+
NC_000913.3	3509692	0.75	-
NC_000913.3	3509724	0.8	+
NC_000913.3	3509725	0.8	-
NC_000913.3	3509730	0.0	+
NC_000913.3	3509731	0.6667	-
NC_000913.3	3509739	0.7778	+
NC_000913.3	3509740	0.6	-
NC_000913.3	3509743	0.8333	+
NC_000913.3	3509744	0.7778	-
NC_000913.3	3509751	0.3333	+
NC_000913.3	3509752	0.7778	-
NC_000913.3	3509774	0.8333	+
NC_000913.3	3509775	0.75	-
NC_000913.3	3509806	0.7778	+
NC_000913.3	3509807	0.7143	-
NC_000913.3	3509808	0.8182	+
NC_000913.3	3509809	0.75	-
NC_000913.3	3509816	0.75	+
NC_000913.3	3509817	0.8	-
NC_000913.3	3509847	0.5	+
NC_000913.3	3509848	0.5	-
NC_000913.3	3509851	0.8182	+
NC_000913.3	3509852	0.7143	-
NC_000913.3	3509854	0.7143	+
NC_000913.3	3509855	0.75	-
NC_000913.3	3509862	0.7143	-
NC_000913.3	3509866	0.8182	+
NC_000913.3	3509867	0.2	-
NC_000913.3	3509871	0.3333	+
NC_000913.3	3509872	0.7143	-
NC_000913.3	3509881	0.7778	+
NC_000913.3	3509882	0.6	-
NC_000913.3	3509899	0.7778	+
NC_000913.3	3509900	0.3333	-
NC_000913.3	3509904	0.8182	+
NC_000913.3	3509921	0.7273	+
NC_000913.3	3509922	0.6667	-
NC_000913.3	3509925	0.6	+
NC_000913.3	3509926	0.7778	-
NC_000913.3	3509954	0.8	+
NC_000913.3	3509962	0.8333	+
NC_000913.3	3509963	0.0	-
NC_000913.3	3509972	0.3333	+
NC_000913.3	3509973	0.7143	-
NC_000913.3	3509986	0.7143	+
NC_000913.3	3509987	0.7778	-
NC_000913.3	3510044	0.8	+
NC_000913.3	3510045	0.7143	-
NC_000913.3	3510056	0.6667	+
NC_000913.3	3510057	0.7143	-
NC_000913.3	3510066	0.75	-
NC_000913.3	3510075	0.3333	+
NC_000913.3	3510076	0.7143	-
NC_000913.3	3510078	0.4	+
NC_000913.3	3510079	0.75	-
NC_000913.3	3510088	0.8182	+
NC_000913.3	3510089	0.6667	-
NC_000913.3	3510091	0.8	+
NC_000913.3	3510092	0.3333	-
NC_000913.3	3510094	0.7	+
NC_000913.3	3510095	0.6667	-
NC_000913.3	3510109	0.8	+
NC_000913.3	3510110	0.6	-
NC_000913.3	3510114	0.3333	+
NC_000913.3	3510149	0.8	+
NC_000913.3	3510150	0.6667	-
NC_000913.3	3510151	0.75	+
NC_000913.3	3510152	0.7143	-
NC_000913.3	3510156	0.8182	+
NC_000913.3	3510157	0.6667	-
NC_000913.3	3510169	0.8	+
NC_000913.3	3510170	0.7143	-
NC_000913.3	3510185	0.8182	+
NC_000913.3	3510198	0.6667	-
NC_000913.3	3510203	0.8	+
NC_000913.3	3510204	0.6	-
NC_000913.3	3510211	0.8	+
NC_000913.3	3510217	0.8	+
NC_000913.3	3510218	0.6667	-
NC_000913.3	3510232	0.8	+
NC_000913.3	3510233	0.6667	-
NC_000913.3	3510239	0.7778	+
NC_000913.3	3510240	0.7143	-
NC_000913.3	3510254	0.6667	+
NC_000913.3	3510255	0.7143	-
NC_000913.3	3510269	0.8182	+
NC_000913.3	3510278	0.6667	+
NC_000913.3	3510279	0.6	-
NC_000913.3	3510280	0.5714	+
NC_000913.3	3510281	0.7143	-
NC_000913.3	3510311	0.7778	+
NC_000913.3	3510312	0.6	-
NC_000913.3	3510325	0.6	-
NC_000913.3	3510338	0.6	+
NC_000913.3	3510350	0.75	+
NC_000913.3	3510351	0.7143	-
NC_000913.3	3510356	0.8	+
NC_000913.3	3510357	0.6	-
NC_000913.3	3510371	0.7143	-
NC_000913.3	3510412	0.6667	+
NC_000913.3	3510413	0.7143	-
NC_000913.3	3510445	0.75	+
NC_000913.3	3510446	0.7143	-
NC_000913.3	3510448	0.625	+
NC_000913.3	3510449	0.7143	-
NC_000913.3	3510459	0.6667	-
NC_000913.3	3510481	0.6	+
NC_000913.3	3510482	0.7143	-
NC_000913.3	3510494	0.3333	+
NC_000913.3	3510511	0.8182	+
NC_000913.3	3510512	0.6	-
NC_000913.3	3510514	0.8182	+
NC_000913.3	3510515	0.6667	-
NC_000913.3	3510546	0.8	+
NC_000913.3	3510547	0.6667	-
NC_000913.3	3510550	0.3333	+
NC_000913.3	3510551	0.6	-
NC_000913.3	3510560	0.7778	+
NC_000913.3	3510561	0.5	-
NC_000913.3	3510563	0.7778	+
NC_000913.3	3510564	0.6	-
NC_000913.3	3510566	0.6	+
NC_000913.3	3510567	0.6667	-
NC_000913.3	3510579	0.5	+
NC_000913.3	3510580	0.25	-
NC_000913.3	3510581	0.6	+
NC_000913.3	3510582	0.25	-
NC_000913.3	3510589	0.8	+
NC_000913.3	3510590	0.4	-
NC_000913.3	3510601	0.75	+
NC_000913.3	3510602	0.6	-
NC_000913.3	3510610	0.7	+
NC_000913.3	3510611	0.5	-
NC_000913.3	3510613	0.6	+
NC_000913.3	3510614	0.6	-
NC_000913.3	3510628	0.25	+
NC_000913.3	3510629	0.6	-
NC_000913.3	3510631	0.4286	+
NC_000913.3	3510632	0.6667	-
NC_000913.3	3510677	0.7143	+
NC_000913.3	3510678	0.6	-
NC_000913.3	3510694	0.6667	+
NC_000913.3	3510695	0.3333	-
NC_000913.3	3510696	0.2	+
NC_000913.3	3510697	0.5	-
NC_000913.3	3510699	0.25	+
NC_000913.3	3510700	0.5	-
NC_000913.3	3510708	0.6	+
NC_000913.3	3510709	0.5	-
NC_000913.3	3510710	0.6	+
NC_000913.3	3510711	0.6667	-
NC_000913.3	3510728	0.7143	+
NC_000913.3	3510729	0.3333	-
NC_000913.3	3510739	0.5714	+
NC_000913.3	3510740	0.0	-
NC_000913.3	3510767	0.3333	+
NC_000913.3	3510768	0.6667	-
NC_000913.3	3510783	0.5	+
NC_000913.3	3510784	0.6	-
NC_000913.3	3510820	0.6667	+
NC_000913.3	3510821	0.6	-
NC_000913.3	3510828	0.5	+
NC_000913.3	3510829	0.6	-
NC_000913.3	3510830	0.7143	+
NC_000913.3	3510831	0.6	-
NC_000913.3	3510833	0.6	+
NC_000913.3	3510834	0.6667	-
NC_000913.3	3510846	0.7143	+
NC_000913.3	3510853	0.7778	+
NC_000913.3	3510854	0.5	-
NC_000913.3	3510874	0.8	+
NC_000913.3	3510875	0.6667	-
NC_000913.3	3510877	0.7778	+
NC_000913.3	3510878	0.6667	-
NC_000913.3	3510893	0.5	+
NC_000913.3	3510894	0.0	-
NC_000913.3	3510898	0.8	+
NC_000913.3	3510928	0.75	+
NC_000913.3	3510929	0.6	-
NC_000913.3	3510931	0.7143	+
NC_000913.3	3510932	0.6667	-
NC_000913.3	3510941	0.75	+
NC_000913.3	3510942	0.5	-
NC_000913.3	3510944	0.75	+
NC_000913.3	3510945	0.5	-
NC_000913.3	3510954	0.5	+
NC_000913.3	3510955	0.6	-
NC_000913.3	3510987	0.6667	+
NC_000913.3	3510988	0.6	-
NC_000913.3	3511038	0.7778	+
NC_000913.3	3511039	0.6667	-
NC_000913.3	3511041	0.3333	+
NC_000913.3	3511042	0.5	-
NC_000913.3	3511052	0.7143	+
NC_000913.3	3511071	0.6	+
NC_000913.3	3511072	0.5	-
NC_000913.3	3511126	0.5	+
NC_000913.3	3511143	0.625	+
NC_000913.3	3511144	0.5	-
NC_000913.3	3511179	0.3333	+
NC_000913.3	3511180	0.5	-
NC_000913.3	3511201	0.6	+
NC_000913.3	3511202	0.6	-
NC_000913.3	3511221	0.6667	+
NC_000913.3	3511231	0.25	+
NC_000913.3	3511232	0.6667	-
NC_000913.3	3511250	0.5	+
NC_000913.3	3511251	0.6667	-
NC_000913.3	3511253	0.6667	+
NC_000913.3	3511254	0.6667	-
NC_000913.3	3511259	0.5	+
NC_000913.3	3511260	0.6	-
NC_000913.3	3511273	0.75	+
NC_000913.3	3511274	0.6	-
NC_000913.3	3511288	0.5	+
NC_000913.3	3511289	0.6	-
NC_000913.3	3511294	0.7143	+
NC_000913.3	3511295	0.6667	-
NC_000913.3	3511310	0.75	+
NC_000913.3	3511311	0.5	-
NC_000913.3	3511315	0.7778	+
NC_000913.3	3511316	0.5	-
NC_000913.3	3511341	0.6667	+
NC_000913.3	3511342	0.5	-
NC_000913.3	3511347	0.7143	+
NC_000913.3	3511348	0.5	-
NC_000913.3	3511386	0.5714	+
NC_000913.3	3511387	0.6667	-
NC_000913.3	3511395	0.6667	+
NC_000913.3	3511436	0.6	+
NC_000913.3	3511437	0.5	-
NC_000913.3	3511448	0.5	+
NC_000913.3	3511449	0.6	-
NC_000913.3	3511473	0.3333	+
NC_000913.3	3511474	0.5	-
NC_000913.3	3511486	0.6667	+
NC_000913.3	3511487	0.6	-
NC_000913.3	3511495	0.7778	+
NC_000913.3	3511496	0.5	-
NC_000913.3	3511510	0.3333	+
NC_000913.3	3511511	0.5	-
NC_000913.3	3511515	0.5	+
NC_000913.3	3511516	0.3333	-
NC_000913.3	3511543	0.7778	+
NC_000913.3	3511544	0.6	-
NC_000913.3	3511548	0.75	+
NC_000913.3	3511549	0.5	-
NC_000913.3	3511550	0.7143	+
NC_000913.3	3511551	0.6	-
NC_000913.3	3511562	0.6	-
NC_000913.3	3511567	0.75	+
NC_000913.3	3511568	0.6	-
NC_000913.3	3511584	0.5	+
NC_000913.3	3511585	0.3333	-
NC_000913.3	3511586	0.4	+
NC_000913.3	3511587	0.5	-
NC_000913.3	3511591	0.6667	+
NC_000913.3	3511592	0.3333	-
NC_000913.3	3511601	0.75	+
NC_000913.3	3511602	0.5	-
NC_000913.3	3511604	0.6667	+
NC_000913.3	3511605	0.5	-
NC_000913.3	3511607	0.6667	+
NC_000913.3	3511608	0.5	-
NC_000913.3	3511634	0.3333	-
NC_000913.3	3511641	0.5	-
NC_000913.3	3511648	0.5	+
NC_000913.3	3511649	0.5	-
NC_000913.3	3511661	0.75	+
NC_000913.3	3511662	0.4	-
NC_000913.3	3511666	0.75	+
NC_000913.3	3511667	0.5	-
NC_000913.3	3511672	0.7143	+
NC_000913.3	3511673	0.3333	-
NC_000913.3	3511686	0.7143	+
NC_000913.3	3511687	0.3333	-
NC_000913.3	3511699	0.75	+
NC_000913.3	3511700	0.3333	-
NC_000913.3	3511714	0.7143	+
NC_000913.3	3511715	0.6	-
NC_000913.3	3511719	0.75	+
NC_000913.3	3511720	0.6	-
NC_000913.3	3511735	0.6667	+
NC_000913.3	3511736	0.6	-
NC_000913.3	3511750	0.75	+
NC_000913.3	3511751	0.5	-
NC_000913.3	3511769	0.75	+
NC_000913.3	3511770	0.6	-
NC_000913.3	3511772	0.75	+
NC_000913.3	3511773	0.6	-
NC_000913.3	3511776	0.6	+
NC_000913.3	3511777	0.6	-
NC_000913.3	3511792	0.6667	+
NC_000913.3	3511793	0.6	-
NC_000913.3	3511794	0.6667	+
NC_000913.3	3511795	0.6	-
NC_000913.3	3511802	0.5	-
NC_000913.3	3511808	0.25	-
NC_000913.3	3511813	0.7143	+
NC_000913.3	3511814	0.6	-
NC_000913.3	3511821	0.6667	+
NC_000913.3	3511822	0.3333	-
NC_000913.3	3511840	0.75	+
NC_000913.3	3511846	0.5	+
NC_000913.3	3511847	0.6	-
NC_000913.3	3511856	0.7143	+
NC_000913.3	3511857	0.3333	-
NC_000913.3	3511871	0.7143	+
NC_000913.3	3511872	0.5	-
NC_000913.3	3511873	0.6667	+
NC_000913.3	3511874	0.3333	-
NC_000913.3	3511892	0.6667	+
NC_000913.3	3511893	0.6	-
NC_000913.3	3511907	0.7143	+
NC_000913.3	3511910	0.7143	+
NC_000913.3	3511911	0.3333	-
NC_000913.3	3511917	0.7143	+
NC_000913.3	3511918	0.6	-
NC_000913.3	3511919	0.7143	+
NC_000913.3	3511920	0.6	-
NC_000913.3	3511928	0.6	+
NC_000913.3	3511942	0.6667	+
NC_000913.3	3511943	0.6	-
NC_000913.3	3511963	0.6667	+
NC_000913.3	3511964	0.3333	-
NC_000913.3	3511965	0.6	+
NC_000913.3	3511966	0.5	-
NC_000913.3	3511973	0.3333	+
NC_000913.3	3511974	0.5	-
NC_000913.3	3511975	0.25	+
NC_000913.3	3511976	0.6	-
NC_000913.3	3511980	0.6667	+
NC_000913.3	3511981	0.5	-
NC_000913.3	3511988	0.6	+
NC_000913.3	3511989	0.6	-
NC_000913.3	3512029	0.3333	+
NC_000913.3	3512030	0.5	-
NC_000913.3	3512033	0.7143	+
NC_000913.3	3512034	0.6	-
NC_000913.3	3512044	0.7143	+
NC_000913.3	3512045	0.0	-
NC_000913.3	3512052	0.7143	+
NC_000913.3	3512084	0.5	-
NC_000913.3	3512128	0.6667	+
NC_000913.3	3512129	0.5	-
NC_000913.3	3512148	0.6667	+
NC_000913.3	3512149	0.5	-
NC_000913.3	3512154	0.5	+
NC_000913.3	3512155	0.3333	-
NC_000913.3	3512157	0.3333	+
NC_000913.3	3512158	0.3333	-
NC_000913.3	3512166	0.3333	+
NC_000913.3	3512167	0.5	-
NC_000913.3	3512171	0.6667	+
NC_000913.3	3512172	0.3333	-
NC_000913.3	3512176	0.5	+
NC_000913.3	3512177	0.3333	-
NC_000913.3	3512189	0.6667	+
NC_000913.3	3512198	0.5	+
NC_000913.3	3512199	0.3333	-
NC_000913.3	3512200	0.25	+
NC_000913.3	3512201	0.3333	-
NC_000913.3	3512207	0.7143	+
NC_000913.3	3512208	0.3333	-
NC_000913.3	3512218	0.6	+
NC_000913.3	3512226	0.6	+
NC_000913.3	3512262	0.6667	+
NC_000913.3	3512263	0.5	-
NC_000913.3	3512269	0.5	+
NC_000913.3	3512270	0.3333	-
NC_000913.3	3512292	0.6667	+
NC_000913.3	3512300	0.7143	+
NC_000913.3	3512301	0.3333	-
NC_000913.3	3512303	0.6	+
NC_000913.3	3512304	0.3333	-
NC_000913.3	3512311	0.7143	+
NC_000913.3	3512312	0.5	-
NC_000913.3	3512314	0.6	+
NC_000913.3	3512315	0.5	-
NC_000913.3	3512333	0.6667	+
NC_000913.3	3512334	0.5	-
NC_000913.3	3512337	0.6667	+
NC_000913.3	3512338	0.5	-
NC_000913.3	3512340	0.4	+
NC_000913.3	3512341	0.3333	-
NC_000913.3	3512398	0.7143	+
NC_000913.3	3512399	0.3333	-
NC_000913.3	3512407	0.25	-
NC_000913.3	3512419	0.6667	+
NC_000913.3	3512420	0.5	-
NC_000913.3	3512422	0.6	+
NC_000913.3	3512423	0.5	-
NC_000913.3	3512442	0.7143	+
NC_000913.3	3512471	0.6667	+
NC_000913.3	3512519	0.6667	+
NC_000913.3	3512520	0.3333	-
NC_000913.3	3512524	0.6667	+
NC_000913.3	3512525	0.3333	-
NC_000913.3	3512573	0.6667	+
NC_000913.3	3512582	0.6667	+
NC_000913.3	3512583	0.3333	-
NC_000913.3	3512588	0.4	+
NC_000913.3	3512589	0.3333	-
NC_000913.3	3512591	0.4	+
NC_000913.3	3512598	0.3333	-
NC_000913.3	3512611	0.3333	+
NC_000913.3	3512612	0.3333	-
NC_000913.3	3512637	0.5	+
NC_000913.3	3512638	0.3333	-
NC_000913.3	3512643	0.6667	+
NC_000913.3	3512644	0.3333	-
NC_000913.3	3512658	0.6	+
