Chr	Pos_start	Pos_end	Coverage	Methylation
NC_000913.3	3513458	3513459	2	0.5
NC_000913.3	3513461	3513462	1	1
NC_000913.3	3513468	3513469	2	0.5
NC_000913.3	3513489	3513490	3	1
NC_000913.3	3513493	3513494	2	1
NC_000913.3	3513500	3513501	3	1
NC_000913.3	3513502	3513503	3	1
NC_000913.3	3513514	3513515	1	1
NC_000913.3	3513561	3513562	1	1
NC_000913.3	3513566	3513567	1	1
NC_000913.3	3513610	3513611	3	1
NC_000913.3	3513622	3513623	1	1
NC_000913.3	3513642	3513643	3	1
NC_000913.3	3513656	3513657	2	1
NC_000913.3	3513663	3513664	3	0.75
NC_000913.3	3513677	3513678	2	1
NC_000913.3	3513728	3513729	3	1
NC_000913.3	3513737	3513738	3	1
NC_000913.3	3513740	3513741	3	1
NC_000913.3	3513752	3513753	2	1
NC_000913.3	3513783	3513784	2	1
NC_000913.3	3513792	3513793	2	0.5
NC_000913.3	3513808	3513809	1	1
NC_000913.3	3513815	3513816	2	1
NC_000913.3	3513818	3513819	2	1
NC_000913.3	3513853	3513854	1	1
NC_000913.3	3513885	3513886	1	1
NC_000913.3	3513938	3513939	3	1
NC_000913.3	3513953	3513954	2	1
NC_000913.3	3513960	3513961	1	1
NC_000913.3	3513963	3513964	2	1
NC_000913.3	3513965	3513966	1	1
NC_000913.3	3513968	3513969	2	1
NC_000913.3	3513972	3513973	2	1
NC_000913.3	3513975	3513976	2	0.5
NC_000913.3	3513978	3513979	1	1
NC_000913.3	3514002	3514003	1	1
NC_000913.3	3514023	3514024	2	1
NC_000913.3	3514025	3514026	2	1
NC_000913.3	3514032	3514033	1	1
NC_000913.3	3514043	3514044	2	1
NC_000913.3	3514047	3514048	2	1
NC_000913.3	3514059	3514060	2	1
NC_000913.3	3514070	3514071	2	1
NC_000913.3	3514079	3514080	3	1
NC_000913.3	3514090	3514091	3	1
NC_000913.3	3514094	3514095	2	1
NC_000913.3	3514105	3514106	2	1
NC_000913.3	3514114	3514115	3	1
NC_000913.3	3514131	3514132	2	1
NC_000913.3	3514139	3514140	2	1
NC_000913.3	3514148	3514149	2	1
NC_000913.3	3514152	3514153	2	1
NC_000913.3	3514171	3514172	2	1
NC_000913.3	3514179	3514180	3	1
NC_000913.3	3514183	3514184	1	1
NC_000913.3	3514192	3514193	3	1
NC_000913.3	3514194	3514195	2	1
NC_000913.3	3514208	3514209	2	1
NC_000913.3	3514210	3514211	3	0.75
NC_000913.3	3514229	3514230	2	1
NC_000913.3	3514232	3514233	3	0.75
NC_000913.3	3514253	3514254	3	0.75
NC_000913.3	3514255	3514256	1	1
NC_000913.3	3514268	3514269	3	1
NC_000913.3	3514271	3514272	3	1
NC_000913.3	3514284	3514285	2	1
NC_000913.3	3514293	3514294	2	1
NC_000913.3	3514305	3514306	1	1
NC_000913.3	3514331	3514332	3	1
NC_000913.3	3514338	3514339	3	1
NC_000913.3	3514358	3514359	1	1
NC_000913.3	3514361	3514362	3	1
NC_000913.3	3514364	3514365	2	1
NC_000913.3	3514366	3514367	2	1
NC_000913.3	3514412	3514413	2	1
NC_000913.3	3514449	3514450	1	1
NC_000913.3	3514459	3514460	3	1
NC_000913.3	3514464	3514465	2	1
NC_000913.3	3514467	3514468	2	1
NC_000913.3	3514470	3514471	2	1
NC_000913.3	3514486	3514487	3	1
NC_000913.3	3514489	3514490	3	1
NC_000913.3	3514494	3514495	1	1
NC_000913.3	3514500	3514501	1	1
NC_000913.3	3514521	3514522	3	1
NC_000913.3	3514527	3514528	2	1
NC_000913.3	3514541	3514542	3	1
NC_000913.3	3514560	3514561	2	1
NC_000913.3	3514563	3514564	2	1
NC_000913.3	3514568	3514569	2	1
NC_000913.3	3514571	3514572	2	1
NC_000913.3	3514574	3514575	2	1
NC_000913.3	3514581	3514582	3	1
NC_000913.3	3514583	3514584	3	1
NC_000913.3	3514620	3514621	2	1
NC_000913.3	3514623	3514624	3	1
NC_000913.3	3514638	3514639	1	1
NC_000913.3	3514674	3514675	2	1
NC_000913.3	3514699	3514700	2	1
NC_000913.3	3514702	3514703	2	1
NC_000913.3	3514753	3514754	2	1
NC_000913.3	3514757	3514758	2	1
NC_000913.3	3514770	3514771	2	1
NC_000913.3	3514815	3514816	2	1
NC_000913.3	3514832	3514833	2	1
NC_000913.3	3514836	3514837	1	1
NC_000913.3	3514839	3514840	2	1
NC_000913.3	3514860	3514861	2	1
NC_000913.3	3514872	3514873	2	1
NC_000913.3	3514889	3514890	1	1
NC_000913.3	3514918	3514919	2	1
NC_000913.3	3514950	3514951	1	1
NC_000913.3	3514962	3514963	1	1
NC_000913.3	3514971	3514972	2	1
NC_000913.3	3514992	3514993	2	1
NC_000913.3	3515009	3515010	1	1
NC_000913.3	3515023	3515024	2	1
NC_000913.3	3515085	3515086	2	1
NC_000913.3	3515087	3515088	2	1
NC_000913.3	3515096	3515097	1	1
NC_000913.3	3515126	3515127	1	0
NC_000913.3	3515140	3515141	2	1
NC_000913.3	3515147	3515148	1	1
NC_000913.3	3515150	3515151	1	1
NC_000913.3	3515167	3515168	1	1
NC_000913.3	3515170	3515171	1	1
NC_000913.3	3515180	3515181	2	1
NC_000913.3	3515195	3515196	2	1
NC_000913.3	3515197	3515198	1	1
NC_000913.3	3515212	3515213	2	1
NC_000913.3	3515214	3515215	1	1
NC_000913.3	3515223	3515224	2	1
NC_000913.3	3515228	3515229	1	1
NC_000913.3	3515257	3515258	1	1
NC_000913.3	3515273	3515274	1	1
NC_000913.3	3515276	3515277	1	1
NC_000913.3	3515283	3515284	1	1
NC_000913.3	3515292	3515293	1	1
NC_000913.3	3515328	3515329	1	1
NC_000913.3	3515342	3515343	1	1
NC_000913.3	3515346	3515347	1	1
NC_000913.3	3515367	3515368	1	1
NC_000913.3	3515381	3515382	1	1
NC_000913.3	3515399	3515400	1	1
NC_000913.3	3515401	3515402	1	1
NC_000913.3	3515403	3515404	1	1
NC_000913.3	3515414	3515415	1	1
NC_000913.3	3515417	3515418	1	1
NC_000913.3	3515448	3515449	1	1
NC_000913.3	3515459	3515460	1	1
NC_000913.3	3515503	3515504	1	1
NC_000913.3	3515511	3515512	1	1
NC_000913.3	3515516	3515517	1	1
NC_000913.3	3515528	3515529	1	1
NC_000913.3	3515530	3515531	1	1
NC_000913.3	3515542	3515543	1	1
NC_000913.3	3515561	3515562	1	1
NC_000913.3	3515566	3515567	1	1
NC_000913.3	3515601	3515602	1	1
NC_000913.3	3515627	3515628	1	1
NC_000913.3	3515629	3515630	1	1
NC_000913.3	3515648	3515649	1	1
NC_000913.3	3515651	3515652	1	1
NC_000913.3	3515663	3515664	1	1
