names	start	values	strand
NC_000913.3	3507897	1.0	-
NC_000913.3	3507900	1.0	+
NC_000913.3	3507901	1.0	-
NC_000913.3	3507902	1.0	+
NC_000913.3	3507903	1.0	-
NC_000913.3	3507907	0.875	+
NC_000913.3	3507908	1.0	-
NC_000913.3	3507919	0.2	+
NC_000913.3	3507920	1.0	-
NC_000913.3	3507926	1.0	+
NC_000913.3	3507927	0.9	-
NC_000913.3	3507933	1.0	+
NC_000913.3	3507934	1.0	-
NC_000913.3	3507938	1.0	-
NC_000913.3	3507957	1.0	+
NC_000913.3	3507958	1.0	-
NC_000913.3	3507966	1.0	+
NC_000913.3	3507967	1.0	-
NC_000913.3	3507975	0.9286	+
NC_000913.3	3507976	1.0	-
NC_000913.3	3507979	1.0	+
NC_000913.3	3507980	1.0	-
NC_000913.3	3507981	1.0	+
NC_000913.3	3507982	1.0	-
NC_000913.3	3507984	1.0	+
NC_000913.3	3507985	0.9091	-
NC_000913.3	3507990	1.0	+
NC_000913.3	3507991	1.0	-
NC_000913.3	3508011	1.0	+
NC_000913.3	3508012	1.0	-
NC_000913.3	3508029	1.0	+
NC_000913.3	3508030	1.0	-
NC_000913.3	3508041	0.8571	+
NC_000913.3	3508042	1.0	-
NC_000913.3	3508047	0.9167	+
NC_000913.3	3508048	1.0	-
NC_000913.3	3508049	0.8889	+
NC_000913.3	3508050	1.0	-
NC_000913.3	3508051	0.7778	+
NC_000913.3	3508052	1.0	-
NC_000913.3	3508066	1.0	-
NC_000913.3	3508081	1.0	+
NC_000913.3	3508082	1.0	-
NC_000913.3	3508102	0.2857	+
NC_000913.3	3508103	1.0	-
NC_000913.3	3508111	1.0	+
NC_000913.3	3508112	0.9091	-
NC_000913.3	3508114	0.875	+
NC_000913.3	3508115	1.0	-
NC_000913.3	3508120	1.0	+
NC_000913.3	3508121	1.0	-
NC_000913.3	3508129	1.0	+
NC_000913.3	3508130	1.0	-
NC_000913.3	3508133	1.0	+
NC_000913.3	3508134	1.0	-
NC_000913.3	3508137	1.0	+
NC_000913.3	3508138	1.0	-
NC_000913.3	3508150	1.0	+
NC_000913.3	3508151	0.6364	-
NC_000913.3	3508156	1.0	+
NC_000913.3	3508157	1.0	-
NC_000913.3	3508161	0.3333	+
NC_000913.3	3508162	1.0	-
NC_000913.3	3508186	0.8333	+
NC_000913.3	3508187	1.0	-
NC_000913.3	3508189	0.75	+
NC_000913.3	3508190	1.0	-
NC_000913.3	3508203	1.0	+
NC_000913.3	3508204	1.0	-
NC_000913.3	3508212	0.9167	+
NC_000913.3	3508213	1.0	-
NC_000913.3	3508219	1.0	+
NC_000913.3	3508220	0.9091	-
NC_000913.3	3508221	1.0	+
NC_000913.3	3508222	1.0	-
NC_000913.3	3508231	1.0	-
NC_000913.3	3508244	1.0	-
NC_000913.3	3508251	0.9091	+
NC_000913.3	3508252	1.0	-
NC_000913.3	3508272	1.0	+
NC_000913.3	3508273	1.0	-
NC_000913.3	3508285	1.0	+
NC_000913.3	3508286	0.9091	-
NC_000913.3	3508299	0.8889	+
NC_000913.3	3508300	1.0	-
NC_000913.3	3508304	0.9091	+
NC_000913.3	3508305	1.0	-
NC_000913.3	3508309	1.0	+
NC_000913.3	3508310	0.75	-
NC_000913.3	3508321	1.0	+
NC_000913.3	3508322	1.0	-
NC_000913.3	3508330	1.0	+
NC_000913.3	3508331	1.0	-
NC_000913.3	3508332	0.8333	+
NC_000913.3	3508333	1.0	-
NC_000913.3	3508347	1.0	+
NC_000913.3	3508348	1.0	-
NC_000913.3	3508362	1.0	+
NC_000913.3	3508363	1.0	-
NC_000913.3	3508372	1.0	+
NC_000913.3	3508373	1.0	-
NC_000913.3	3508377	1.0	+
NC_000913.3	3508378	1.0	-
NC_000913.3	3508379	0.8333	+
NC_000913.3	3508380	1.0	-
NC_000913.3	3508402	0.75	+
NC_000913.3	3508403	0.875	-
NC_000913.3	3508409	1.0	+
NC_000913.3	3508410	1.0	-
NC_000913.3	3508421	1.0	+
NC_000913.3	3508422	1.0	-
NC_000913.3	3508445	0.8889	+
NC_000913.3	3508446	0.9091	-
NC_000913.3	3508449	1.0	+
NC_000913.3	3508450	1.0	-
NC_000913.3	3508454	1.0	+
NC_000913.3	3508467	1.0	+
NC_000913.3	3508468	1.0	-
NC_000913.3	3508489	1.0	+
NC_000913.3	3508490	0.9091	-
NC_000913.3	3508505	1.0	+
NC_000913.3	3508506	1.0	-
NC_000913.3	3508516	1.0	-
NC_000913.3	3508530	1.0	+
NC_000913.3	3508531	1.0	-
NC_000913.3	3508560	1.0	+
NC_000913.3	3508561	1.0	-
NC_000913.3	3508573	1.0	+
NC_000913.3	3508574	1.0	-
NC_000913.3	3508576	1.0	+
NC_000913.3	3508577	1.0	-
NC_000913.3	3508609	1.0	+
NC_000913.3	3508630	1.0	+
NC_000913.3	3508631	1.0	-
NC_000913.3	3508644	1.0	+
NC_000913.3	3508645	0.875	-
NC_000913.3	3508650	0.9091	+
NC_000913.3	3508651	0.9091	-
NC_000913.3	3508652	0.8889	+
NC_000913.3	3508653	0.9	-
NC_000913.3	3508654	0.8571	+
NC_000913.3	3508655	1.0	-
NC_000913.3	3508670	1.0	+
NC_000913.3	3508671	1.0	-
NC_000913.3	3508692	0.75	+
NC_000913.3	3508693	1.0	-
NC_000913.3	3508699	0.75	+
NC_000913.3	3508700	1.0	-
NC_000913.3	3508706	1.0	+
NC_000913.3	3508707	1.0	-
NC_000913.3	3508713	1.0	+
NC_000913.3	3508714	1.0	-
NC_000913.3	3508718	1.0	+
NC_000913.3	3508719	0.9091	-
NC_000913.3	3508757	1.0	+
NC_000913.3	3508758	1.0	-
NC_000913.3	3508759	1.0	+
NC_000913.3	3508760	1.0	-
NC_000913.3	3508785	1.0	+
NC_000913.3	3508790	1.0	+
NC_000913.3	3508791	1.0	-
NC_000913.3	3508796	1.0	+
NC_000913.3	3508797	1.0	-
NC_000913.3	3508803	0.6667	+
NC_000913.3	3508804	1.0	-
NC_000913.3	3508811	1.0	+
NC_000913.3	3508812	1.0	-
NC_000913.3	3508836	1.0	+
NC_000913.3	3508837	1.0	-
NC_000913.3	3508849	1.0	+
NC_000913.3	3508850	1.0	-
NC_000913.3	3508861	1.0	+
NC_000913.3	3508862	1.0	-
NC_000913.3	3508868	1.0	+
NC_000913.3	3508869	1.0	-
NC_000913.3	3508879	0.9231	+
NC_000913.3	3508880	1.0	-
NC_000913.3	3508883	1.0	+
NC_000913.3	3508884	1.0	-
NC_000913.3	3508891	0.75	+
NC_000913.3	3508892	1.0	-
NC_000913.3	3508895	0.75	+
NC_000913.3	3508896	1.0	-
NC_000913.3	3508898	1.0	+
NC_000913.3	3508899	1.0	-
NC_000913.3	3508916	1.0	+
NC_000913.3	3508917	1.0	-
NC_000913.3	3508922	0.8889	+
NC_000913.3	3508923	1.0	-
NC_000913.3	3508950	1.0	+
NC_000913.3	3508951	0.75	-
NC_000913.3	3508953	1.0	+
NC_000913.3	3508954	0.8571	-
NC_000913.3	3508956	1.0	+
NC_000913.3	3508957	1.0	-
NC_000913.3	3508973	1.0	+
NC_000913.3	3508974	1.0	-
NC_000913.3	3508996	1.0	+
NC_000913.3	3508997	0.5	-
NC_000913.3	3509027	1.0	+
NC_000913.3	3509028	1.0	-
NC_000913.3	3509045	1.0	+
NC_000913.3	3509046	0.9091	-
NC_000913.3	3509072	1.0	+
NC_000913.3	3509073	1.0	-
NC_000913.3	3509081	0.7778	+
NC_000913.3	3509082	1.0	-
NC_000913.3	3509123	1.0	+
NC_000913.3	3509124	1.0	-
NC_000913.3	3509126	1.0	+
NC_000913.3	3509127	1.0	-
NC_000913.3	3509144	1.0	+
NC_000913.3	3509145	1.0	-
NC_000913.3	3509156	1.0	+
NC_000913.3	3509157	0.8571	-
NC_000913.3	3509168	1.0	+
NC_000913.3	3509169	1.0	-
NC_000913.3	3509176	0.8571	+
NC_000913.3	3509177	1.0	-
NC_000913.3	3509178	0.75	+
NC_000913.3	3509179	1.0	-
NC_000913.3	3509181	0.5	+
NC_000913.3	3509182	1.0	-
NC_000913.3	3509200	0.8571	+
NC_000913.3	3509201	1.0	-
NC_000913.3	3509219	0.7778	+
NC_000913.3	3509220	0.6667	-
NC_000913.3	3509225	1.0	+
NC_000913.3	3509226	0.8333	-
NC_000913.3	3509233	1.0	+
NC_000913.3	3509234	0.875	-
NC_000913.3	3509243	0.8333	+
NC_000913.3	3509244	1.0	-
NC_000913.3	3509273	1.0	-
NC_000913.3	3509276	1.0	+
NC_000913.3	3509277	1.0	-
NC_000913.3	3509293	0.8571	+
NC_000913.3	3509294	0.4286	-
NC_000913.3	3509297	0.875	+
NC_000913.3	3509298	1.0	-
NC_000913.3	3509302	1.0	+
NC_000913.3	3509303	1.0	-
NC_000913.3	3509318	1.0	+
NC_000913.3	3509319	1.0	-
NC_000913.3	3509321	1.0	+
NC_000913.3	3509322	1.0	-
NC_000913.3	3509348	1.0	+
NC_000913.3	3509349	1.0	-
NC_000913.3	3509376	1.0	+
NC_000913.3	3509377	1.0	-
NC_000913.3	3509381	1.0	+
NC_000913.3	3509382	1.0	-
NC_000913.3	3509390	1.0	+
NC_000913.3	3509391	1.0	-
NC_000913.3	3509397	1.0	+
NC_000913.3	3509398	1.0	-
NC_000913.3	3509403	1.0	+
NC_000913.3	3509404	1.0	-
NC_000913.3	3509435	1.0	+
NC_000913.3	3509436	0.5	-
NC_000913.3	3509440	1.0	+
NC_000913.3	3509441	0.8333	-
NC_000913.3	3509443	1.0	+
NC_000913.3	3509444	0.7778	-
NC_000913.3	3509462	1.0	+
NC_000913.3	3509463	1.0	-
NC_000913.3	3509486	1.0	-
NC_000913.3	3509498	1.0	+
NC_000913.3	3509499	1.0	-
NC_000913.3	3509500	1.0	+
NC_000913.3	3509501	1.0	-
NC_000913.3	3509512	0.75	+
NC_000913.3	3509513	1.0	-
NC_000913.3	3509517	0.6667	+
NC_000913.3	3509518	1.0	-
NC_000913.3	3509520	0.6667	+
NC_000913.3	3509521	1.0	-
NC_000913.3	3509526	1.0	+
NC_000913.3	3509527	1.0	-
NC_000913.3	3509530	1.0	+
NC_000913.3	3509531	0.875	-
NC_000913.3	3509532	1.0	+
NC_000913.3	3509533	1.0	-
NC_000913.3	3509567	1.0	+
NC_000913.3	3509568	0.4	-
NC_000913.3	3509594	1.0	+
NC_000913.3	3509595	1.0	-
NC_000913.3	3509606	1.0	+
NC_000913.3	3509607	1.0	-
NC_000913.3	3509616	0.8889	+
NC_000913.3	3509617	0.8	-
NC_000913.3	3509627	1.0	+
NC_000913.3	3509628	1.0	-
NC_000913.3	3509634	0.8333	+
NC_000913.3	3509635	1.0	-
NC_000913.3	3509648	1.0	+
NC_000913.3	3509649	0.75	-
NC_000913.3	3509664	1.0	+
NC_000913.3	3509665	1.0	-
NC_000913.3	3509673	1.0	+
NC_000913.3	3509674	0.75	-
NC_000913.3	3509691	1.0	+
NC_000913.3	3509692	1.0	-
NC_000913.3	3509724	1.0	+
NC_000913.3	3509725	1.0	-
NC_000913.3	3509731	0.8571	-
NC_000913.3	3509739	1.0	+
NC_000913.3	3509740	1.0	-
NC_000913.3	3509743	1.0	+
NC_000913.3	3509744	1.0	-
NC_000913.3	3509751	1.0	+
NC_000913.3	3509752	1.0	-
NC_000913.3	3509774	1.0	+
NC_000913.3	3509775	1.0	-
NC_000913.3	3509806	1.0	+
NC_000913.3	3509807	1.0	-
NC_000913.3	3509808	1.0	+
NC_000913.3	3509809	1.0	-
NC_000913.3	3509816	1.0	+
NC_000913.3	3509817	1.0	-
NC_000913.3	3509847	0.8	+
NC_000913.3	3509848	1.0	-
NC_000913.3	3509851	1.0	+
NC_000913.3	3509852	1.0	-
NC_000913.3	3509854	1.0	+
NC_000913.3	3509855	1.0	-
NC_000913.3	3509862	1.0	-
NC_000913.3	3509866	1.0	+
NC_000913.3	3509867	0.5	-
NC_000913.3	3509871	1.0	+
NC_000913.3	3509872	1.0	-
NC_000913.3	3509881	1.0	+
NC_000913.3	3509882	1.0	-
NC_000913.3	3509899	1.0	+
NC_000913.3	3509900	1.0	-
NC_000913.3	3509904	1.0	+
NC_000913.3	3509921	1.0	+
NC_000913.3	3509922	1.0	-
NC_000913.3	3509925	0.75	+
NC_000913.3	3509926	1.0	-
NC_000913.3	3509954	1.0	+
NC_000913.3	3509962	1.0	+
NC_000913.3	3509963	0.5	-
NC_000913.3	3509972	1.0	+
NC_000913.3	3509973	1.0	-
NC_000913.3	3509986	1.0	+
NC_000913.3	3509987	1.0	-
NC_000913.3	3510044	1.0	+
NC_000913.3	3510045	1.0	-
NC_000913.3	3510056	1.0	+
NC_000913.3	3510057	1.0	-
NC_000913.3	3510065	1.0	+
NC_000913.3	3510066	1.0	-
NC_000913.3	3510075	1.0	+
NC_000913.3	3510076	1.0	-
NC_000913.3	3510078	0.6667	+
NC_000913.3	3510079	1.0	-
NC_000913.3	3510088	1.0	+
NC_000913.3	3510089	1.0	-
NC_000913.3	3510091	1.0	+
NC_000913.3	3510092	0.75	-
NC_000913.3	3510094	0.8571	+
NC_000913.3	3510095	1.0	-
NC_000913.3	3510109	1.0	+
NC_000913.3	3510110	1.0	-
NC_000913.3	3510149	1.0	+
NC_000913.3	3510150	1.0	-
NC_000913.3	3510151	1.0	+
NC_000913.3	3510152	1.0	-
NC_000913.3	3510156	1.0	+
NC_000913.3	3510157	1.0	-
NC_000913.3	3510169	1.0	+
NC_000913.3	3510170	1.0	-
NC_000913.3	3510185	1.0	+
NC_000913.3	3510198	1.0	-
NC_000913.3	3510203	1.0	+
NC_000913.3	3510204	1.0	-
NC_000913.3	3510211	1.0	+
NC_000913.3	3510217	1.0	+
NC_000913.3	3510218	1.0	-
NC_000913.3	3510232	1.0	+
NC_000913.3	3510233	1.0	-
NC_000913.3	3510239	1.0	+
NC_000913.3	3510240	1.0	-
NC_000913.3	3510254	1.0	+
NC_000913.3	3510255	1.0	-
NC_000913.3	3510269	1.0	+
NC_000913.3	3510278	0.8571	+
NC_000913.3	3510279	1.0	-
NC_000913.3	3510280	0.8	+
NC_000913.3	3510281	1.0	-
NC_000913.3	3510311	1.0	+
NC_000913.3	3510312	1.0	-
NC_000913.3	3510325	1.0	-
NC_000913.3	3510338	1.0	+
NC_000913.3	3510350	1.0	+
NC_000913.3	3510351	1.0	-
NC_000913.3	3510356	1.0	+
NC_000913.3	3510357	1.0	-
NC_000913.3	3510371	1.0	-
NC_000913.3	3510412	1.0	+
NC_000913.3	3510413	1.0	-
NC_000913.3	3510445	1.0	+
NC_000913.3	3510446	1.0	-
NC_000913.3	3510448	0.8333	+
NC_000913.3	3510449	1.0	-
NC_000913.3	3510459	1.0	-
NC_000913.3	3510481	1.0	+
NC_000913.3	3510482	1.0	-
NC_000913.3	3510494	1.0	+
NC_000913.3	3510511	1.0	+
NC_000913.3	3510512	1.0	-
NC_000913.3	3510514	1.0	+
NC_000913.3	3510515	1.0	-
NC_000913.3	3510546	1.0	+
NC_000913.3	3510547	1.0	-
NC_000913.3	3510550	1.0	+
NC_000913.3	3510551	1.0	-
NC_000913.3	3510560	1.0	+
NC_000913.3	3510561	1.0	-
NC_000913.3	3510563	1.0	+
NC_000913.3	3510564	1.0	-
NC_000913.3	3510566	1.0	+
NC_000913.3	3510567	1.0	-
NC_000913.3	3510579	0.6667	+
NC_000913.3	3510580	0.5	-
NC_000913.3	3510581	1.0	+
NC_000913.3	3510582	0.5	-
NC_000913.3	3510589	1.0	+
NC_000913.3	3510590	0.6667	-
NC_000913.3	3510601	1.0	+
NC_000913.3	3510602	1.0	-
NC_000913.3	3510610	0.875	+
NC_000913.3	3510611	1.0	-
NC_000913.3	3510613	1.0	+
NC_000913.3	3510614	1.0	-
NC_000913.3	3510628	0.5	+
NC_000913.3	3510629	1.0	-
NC_000913.3	3510631	0.6	+
NC_000913.3	3510632	1.0	-
NC_000913.3	3510677	1.0	+
NC_000913.3	3510678	1.0	-
NC_000913.3	3510694	0.8	+
NC_000913.3	3510695	0.6667	-
NC_000913.3	3510696	0.3333	+
NC_000913.3	3510697	0.75	-
NC_000913.3	3510699	0.5	+
NC_000913.3	3510700	0.75	-
NC_000913.3	3510708	0.75	+
NC_000913.3	3510709	1.0	-
NC_000913.3	3510710	0.75	+
NC_000913.3	3510711	1.0	-
NC_000913.3	3510728	0.8	+
NC_000913.3	3510729	1.0	-
NC_000913.3	3510739	0.8	+
NC_000913.3	3510740	0.0	-
NC_000913.3	3510768	1.0	-
NC_000913.3	3510783	1.0	+
NC_000913.3	3510784	1.0	-
NC_000913.3	3510820	1.0	+
NC_000913.3	3510821	1.0	-
NC_000913.3	3510828	0.5	+
NC_000913.3	3510829	1.0	-
NC_000913.3	3510830	1.0	+
NC_000913.3	3510831	1.0	-
NC_000913.3	3510833	1.0	+
NC_000913.3	3510834	1.0	-
NC_000913.3	3510846	1.0	+
NC_000913.3	3510853	1.0	+
NC_000913.3	3510854	1.0	-
NC_000913.3	3510874	1.0	+
NC_000913.3	3510875	1.0	-
NC_000913.3	3510877	1.0	+
NC_000913.3	3510878	1.0	-
NC_000913.3	3510893	1.0	+
NC_000913.3	3510894	0.0	-
NC_000913.3	3510898	1.0	+
NC_000913.3	3510928	1.0	+
NC_000913.3	3510929	1.0	-
NC_000913.3	3510931	1.0	+
NC_000913.3	3510932	1.0	-
NC_000913.3	3510941	1.0	+
NC_000913.3	3510942	0.75	-
NC_000913.3	3510944	1.0	+
NC_000913.3	3510945	1.0	-
NC_000913.3	3510954	1.0	+
NC_000913.3	3510955	1.0	-
NC_000913.3	3510987	1.0	+
NC_000913.3	3510988	1.0	-
NC_000913.3	3511038	1.0	+
NC_000913.3	3511039	1.0	-
NC_000913.3	3511041	1.0	+
NC_000913.3	3511042	1.0	-
NC_000913.3	3511052	1.0	+
NC_000913.3	3511071	1.0	+
NC_000913.3	3511072	1.0	-
NC_000913.3	3511126	1.0	+
NC_000913.3	3511143	0.8333	+
NC_000913.3	3511144	0.75	-
NC_000913.3	3511179	1.0	+
NC_000913.3	3511180	1.0	-
NC_000913.3	3511201	1.0	+
NC_000913.3	3511202	1.0	-
NC_000913.3	3511221	1.0	+
NC_000913.3	3511231	1.0	+
NC_000913.3	3511232	1.0	-
NC_000913.3	3511250	1.0	+
NC_000913.3	3511251	1.0	-
NC_000913.3	3511253	1.0	+
NC_000913.3	3511254	1.0	-
NC_000913.3	3511259	0.75	+
NC_000913.3	3511260	1.0	-
NC_000913.3	3511273	1.0	+
NC_000913.3	3511274	1.0	-
NC_000913.3	3511288	0.75	+
NC_000913.3	3511289	1.0	-
NC_000913.3	3511294	1.0	+
NC_000913.3	3511295	1.0	-
NC_000913.3	3511310	1.0	+
NC_000913.3	3511311	0.75	-
NC_000913.3	3511315	1.0	+
NC_000913.3	3511316	1.0	-
NC_000913.3	3511341	0.8571	+
NC_000913.3	3511342	1.0	-
NC_000913.3	3511347	1.0	+
NC_000913.3	3511348	1.0	-
NC_000913.3	3511386	0.8	+
NC_000913.3	3511387	1.0	-
NC_000913.3	3511395	1.0	+
NC_000913.3	3511436	1.0	+
NC_000913.3	3511437	1.0	-
NC_000913.3	3511448	1.0	+
NC_000913.3	3511449	1.0	-
NC_000913.3	3511473	1.0	+
NC_000913.3	3511474	1.0	-
NC_000913.3	3511486	1.0	+
NC_000913.3	3511487	1.0	-
NC_000913.3	3511495	1.0	+
NC_000913.3	3511496	1.0	-
NC_000913.3	3511510	1.0	+
NC_000913.3	3511511	1.0	-
NC_000913.3	3511515	0.75	+
NC_000913.3	3511516	1.0	-
NC_000913.3	3511543	1.0	+
NC_000913.3	3511544	1.0	-
NC_000913.3	3511548	1.0	+
NC_000913.3	3511549	1.0	-
NC_000913.3	3511550	1.0	+
NC_000913.3	3511551	1.0	-
NC_000913.3	3511562	1.0	-
NC_000913.3	3511567	1.0	+
NC_000913.3	3511568	1.0	-
NC_000913.3	3511584	0.5	+
NC_000913.3	3511585	1.0	-
NC_000913.3	3511586	0.5	+
NC_000913.3	3511587	1.0	-
NC_000913.3	3511591	1.0	+
NC_000913.3	3511592	1.0	-
NC_000913.3	3511601	1.0	+
NC_000913.3	3511602	1.0	-
NC_000913.3	3511604	1.0	+
NC_000913.3	3511605	1.0	-
NC_000913.3	3511607	1.0	+
NC_000913.3	3511608	1.0	-
NC_000913.3	3511634	1.0	-
NC_000913.3	3511641	1.0	-
NC_000913.3	3511648	1.0	+
NC_000913.3	3511649	1.0	-
NC_000913.3	3511661	1.0	+
NC_000913.3	3511662	0.6667	-
NC_000913.3	3511666	1.0	+
NC_000913.3	3511667	1.0	-
NC_000913.3	3511672	1.0	+
NC_000913.3	3511673	1.0	-
NC_000913.3	3511686	1.0	+
NC_000913.3	3511687	1.0	-
NC_000913.3	3511699	1.0	+
NC_000913.3	3511700	1.0	-
NC_000913.3	3511714	1.0	+
NC_000913.3	3511715	1.0	-
NC_000913.3	3511719	1.0	+
NC_000913.3	3511720	1.0	-
NC_000913.3	3511735	1.0	+
NC_000913.3	3511736	1.0	-
NC_000913.3	3511750	1.0	+
NC_000913.3	3511751	1.0	-
NC_000913.3	3511769	1.0	+
NC_000913.3	3511770	1.0	-
NC_000913.3	3511772	1.0	+
NC_000913.3	3511773	1.0	-
NC_000913.3	3511776	1.0	+
NC_000913.3	3511777	1.0	-
NC_000913.3	3511792	1.0	+
NC_000913.3	3511793	1.0	-
NC_000913.3	3511794	1.0	+
NC_000913.3	3511795	1.0	-
NC_000913.3	3511802	1.0	-
NC_000913.3	3511808	0.5	-
NC_000913.3	3511813	1.0	+
NC_000913.3	3511814	1.0	-
NC_000913.3	3511821	1.0	+
NC_000913.3	3511822	1.0	-
NC_000913.3	3511840	1.0	+
NC_000913.3	3511841	1.0	-
NC_000913.3	3511846	1.0	+
NC_000913.3	3511847	1.0	-
NC_000913.3	3511856	1.0	+
NC_000913.3	3511857	1.0	-
NC_000913.3	3511871	1.0	+
NC_000913.3	3511872	1.0	-
NC_000913.3	3511873	1.0	+
NC_000913.3	3511874	1.0	-
NC_000913.3	3511892	1.0	+
NC_000913.3	3511893	1.0	-
NC_000913.3	3511907	1.0	+
NC_000913.3	3511908	1.0	-
NC_000913.3	3511910	1.0	+
NC_000913.3	3511911	1.0	-
NC_000913.3	3511917	1.0	+
NC_000913.3	3511918	1.0	-
NC_000913.3	3511919	1.0	+
NC_000913.3	3511920	1.0	-
NC_000913.3	3511928	1.0	+
NC_000913.3	3511942	1.0	+
NC_000913.3	3511943	1.0	-
NC_000913.3	3511963	1.0	+
NC_000913.3	3511964	1.0	-
NC_000913.3	3511965	1.0	+
NC_000913.3	3511966	1.0	-
NC_000913.3	3511973	0.5	+
NC_000913.3	3511974	1.0	-
NC_000913.3	3511975	0.6667	+
NC_000913.3	3511976	1.0	-
NC_000913.3	3511980	1.0	+
NC_000913.3	3511981	1.0	-
NC_000913.3	3511988	1.0	+
NC_000913.3	3511989	1.0	-
NC_000913.3	3512029	1.0	+
NC_000913.3	3512030	1.0	-
NC_000913.3	3512033	1.0	+
NC_000913.3	3512034	1.0	-
NC_000913.3	3512044	1.0	+
NC_000913.3	3512045	0.0	-
NC_000913.3	3512052	1.0	+
NC_000913.3	3512084	1.0	-
NC_000913.3	3512128	1.0	+
NC_000913.3	3512129	1.0	-
NC_000913.3	3512148	1.0	+
NC_000913.3	3512149	1.0	-
NC_000913.3	3512154	1.0	+
NC_000913.3	3512155	1.0	-
NC_000913.3	3512157	1.0	+
NC_000913.3	3512158	1.0	-
NC_000913.3	3512166	1.0	+
NC_000913.3	3512167	1.0	-
NC_000913.3	3512171	1.0	+
NC_000913.3	3512172	1.0	-
NC_000913.3	3512176	1.0	+
NC_000913.3	3512177	1.0	-
NC_000913.3	3512189	1.0	+
NC_000913.3	3512198	1.0	+
NC_000913.3	3512199	1.0	-
NC_000913.3	3512200	0.5	+
NC_000913.3	3512201	1.0	-
NC_000913.3	3512207	1.0	+
NC_000913.3	3512208	1.0	-
NC_000913.3	3512218	1.0	+
NC_000913.3	3512226	1.0	+
NC_000913.3	3512262	1.0	+
NC_000913.3	3512263	1.0	-
NC_000913.3	3512269	0.6667	+
NC_000913.3	3512270	1.0	-
NC_000913.3	3512292	1.0	+
NC_000913.3	3512300	1.0	+
NC_000913.3	3512301	1.0	-
NC_000913.3	3512303	1.0	+
NC_000913.3	3512304	1.0	-
NC_000913.3	3512311	1.0	+
NC_000913.3	3512312	1.0	-
NC_000913.3	3512314	1.0	+
NC_000913.3	3512315	1.0	-
NC_000913.3	3512333	1.0	+
NC_000913.3	3512334	1.0	-
NC_000913.3	3512337	1.0	+
NC_000913.3	3512338	1.0	-
NC_000913.3	3512340	0.6667	+
NC_000913.3	3512341	1.0	-
NC_000913.3	3512398	1.0	+
NC_000913.3	3512399	1.0	-
NC_000913.3	3512407	1.0	-
NC_000913.3	3512419	1.0	+
NC_000913.3	3512420	1.0	-
NC_000913.3	3512422	1.0	+
NC_000913.3	3512423	1.0	-
NC_000913.3	3512442	1.0	+
NC_000913.3	3512471	1.0	+
NC_000913.3	3512519	1.0	+
NC_000913.3	3512520	1.0	-
NC_000913.3	3512524	1.0	+
NC_000913.3	3512525	1.0	-
NC_000913.3	3512573	1.0	+
NC_000913.3	3512582	1.0	+
NC_000913.3	3512583	1.0	-
NC_000913.3	3512588	0.6667	+
NC_000913.3	3512589	1.0	-
NC_000913.3	3512591	0.6667	+
NC_000913.3	3512598	1.0	-
NC_000913.3	3512611	1.0	+
NC_000913.3	3512612	1.0	-
NC_000913.3	3512637	1.0	+
NC_000913.3	3512638	1.0	-
NC_000913.3	3512643	1.0	+
NC_000913.3	3512644	1.0	-
NC_000913.3	3512658	1.0	+
NC_000913.3	3512663	1.0	+
NC_000913.3	3512664	1.0	-
NC_000913.3	3512670	1.0	+
NC_000913.3	3512671	1.0	-
NC_000913.3	3512679	1.0	+
NC_000913.3	3512680	1.0	-
NC_000913.3	3512683	1.0	+
NC_000913.3	3512684	1.0	-
NC_000913.3	3512690	1.0	+
NC_000913.3	3512694	1.0	+
NC_000913.3	3512695	1.0	-
NC_000913.3	3512696	1.0	+
NC_000913.3	3512697	1.0	-
NC_000913.3	3512709	1.0	+
NC_000913.3	3512710	1.0	-
NC_000913.3	3512711	1.0	+
NC_000913.3	3512712	1.0	-
NC_000913.3	3512747	1.0	+
NC_000913.3	3512748	1.0	-
NC_000913.3	3512752	1.0	+
NC_000913.3	3512758	1.0	+
NC_000913.3	3512759	1.0	-
NC_000913.3	3512767	1.0	+
NC_000913.3	3512768	1.0	-
NC_000913.3	3512792	1.0	+
NC_000913.3	3512798	1.0	+
NC_000913.3	3512844	1.0	-
NC_000913.3	3512878	1.0	-
NC_000913.3	3512883	0.75	+
NC_000913.3	3512912	1.0	+
NC_000913.3	3512913	1.0	-
NC_000913.3	3512916	1.0	+
NC_000913.3	3512917	1.0	-
NC_000913.3	3512933	1.0	+
NC_000913.3	3512934	1.0	-
NC_000913.3	3512938	1.0	+
NC_000913.3	3512939	1.0	-
NC_000913.3	3512946	1.0	+
NC_000913.3	3512947	1.0	-
NC_000913.3	3512949	1.0	+
NC_000913.3	3512950	1.0	-
NC_000913.3	3512954	1.0	+
NC_000913.3	3512957	1.0	+
NC_000913.3	3512971	1.0	-
NC_000913.3	3512975	1.0	-
NC_000913.3	3512994	0.5	+
NC_000913.3	3512995	1.0	-
NC_000913.3	3513000	1.0	+
NC_000913.3	3513017	1.0	+
NC_000913.3	3513018	1.0	-
NC_000913.3	3513023	1.0	+
NC_000913.3	3513031	1.0	+
NC_000913.3	3513032	1.0	-
NC_000913.3	3513038	1.0	+
NC_000913.3	3513039	1.0	-
NC_000913.3	3513063	1.0	+
NC_000913.3	3513075	1.0	+
NC_000913.3	3513076	1.0	-
NC_000913.3	3513083	1.0	+
