Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
NC_000913.3	3515284	3515285	0	0	-
NC_000913.3	3515293	3515294	1	0	-
NC_000913.3	3515308	3515309	1	100	-
NC_000913.3	3515329	3515330	1	100	-
NC_000913.3	3515332	3515333	1	100	-
NC_000913.3	3515343	3515344	1	0	-
NC_000913.3	3515347	3515348	1	100	-
NC_000913.3	3515356	3515357	1	100	-
NC_000913.3	3515368	3515369	1	100	-
NC_000913.3	3515373	3515374	1	100	-
NC_000913.3	3515382	3515383	1	100	-
NC_000913.3	3515385	3515386	0	0	-
NC_000913.3	3515400	3515401	0	0	-
NC_000913.3	3515402	3515403	0	0	-
NC_000913.3	3515404	3515405	1	100	-
NC_000913.3	3515415	3515416	1	100	-
NC_000913.3	3515418	3515419	0	0	-
NC_000913.3	3515449	3515450	1	100	-
NC_000913.3	3515460	3515461	1	100	-
NC_000913.3	3515482	3515483	1	100	-
NC_000913.3	3515504	3515505	0	0	-
NC_000913.3	3515508	3515509	1	100	-
NC_000913.3	3515512	3515513	1	100	-
NC_000913.3	3515517	3515518	1	100	-
NC_000913.3	3515529	3515530	1	100	-
NC_000913.3	3515531	3515532	1	100	-
NC_000913.3	3515543	3515544	1	100	-
NC_000913.3	3515553	3515554	1	100	-
NC_000913.3	3515562	3515563	1	0	-
NC_000913.3	3515567	3515568	1	100	-
NC_000913.3	3515590	3515591	1	100	-
NC_000913.3	3515594	3515595	1	0	-
NC_000913.3	3515597	3515598	1	100	-
NC_000913.3	3515602	3515603	1	100	-
NC_000913.3	3515628	3515629	0	0	-
NC_000913.3	3515630	3515631	1	100	-
NC_000913.3	3513729	3513730	2	50	-
NC_000913.3	3513737	3513738	1	100	+
NC_000913.3	3513738	3513739	2	100	-
NC_000913.3	3513740	3513741	1	100	+
NC_000913.3	3513741	3513742	2	100	-
NC_000913.3	3513752	3513753	1	100	+
NC_000913.3	3513753	3513754	2	100	-
NC_000913.3	3513783	3513784	1	100	+
NC_000913.3	3513784	3513785	1	100	-
NC_000913.3	3513792	3513793	1	100	+
NC_000913.3	3513793	3513794	2	100	-
NC_000913.3	3513808	3513809	1	100	+
NC_000913.3	3513809	3513810	1	100	-
NC_000913.3	3513815	3513816	1	100	+
NC_000913.3	3513816	3513817	2	100	-
NC_000913.3	3513818	3513819	1	100	+
NC_000913.3	3513819	3513820	2	100	-
NC_000913.3	3513853	3513854	1	100	+
NC_000913.3	3513854	3513855	1	100	-
NC_000913.3	3513873	3513874	1	100	+
NC_000913.3	3513874	3513875	2	100	-
NC_000913.3	3513879	3513880	1	100	+
NC_000913.3	3513880	3513881	2	100	-
NC_000913.3	3513885	3513886	1	100	+
NC_000913.3	3513886	3513887	2	100	-
NC_000913.3	3513923	3513924	1	100	+
NC_000913.3	3513924	3513925	2	100	-
NC_000913.3	3513938	3513939	1	100	+
NC_000913.3	3513939	3513940	2	50	-
NC_000913.3	3513953	3513954	1	100	+
NC_000913.3	3513954	3513955	1	100	-
NC_000913.3	3513960	3513961	1	100	+
NC_000913.3	3513961	3513962	1	100	-
NC_000913.3	3513963	3513964	1	100	+
NC_000913.3	3513964	3513965	2	100	-
NC_000913.3	3513965	3513966	1	100	+
NC_000913.3	3513966	3513967	1	100	-
NC_000913.3	3513968	3513969	1	100	+
NC_000913.3	3513969	3513970	2	100	-
NC_000913.3	3513972	3513973	1	100	+
NC_000913.3	3513973	3513974	2	100	-
NC_000913.3	3513975	3513976	1	100	+
NC_000913.3	3513976	3513977	2	100	-
NC_000913.3	3513978	3513979	1	100	+
NC_000913.3	3513979	3513980	2	100	-
NC_000913.3	3514002	3514003	1	100	+
NC_000913.3	3514003	3514004	2	100	-
NC_000913.3	3514023	3514024	1	100	+
NC_000913.3	3514024	3514025	2	100	-
NC_000913.3	3514025	3514026	1	100	+
NC_000913.3	3514026	3514027	2	100	-
NC_000913.3	3514032	3514033	1	100	+
NC_000913.3	3514033	3514034	2	100	-
NC_000913.3	3514037	3514038	1	100	+
NC_000913.3	3514038	3514039	1	100	-
NC_000913.3	3514043	3514044	1	100	+
NC_000913.3	3514044	3514045	2	100	-
NC_000913.3	3514047	3514048	1	100	+
NC_000913.3	3514048	3514049	2	100	-
NC_000913.3	3514059	3514060	1	100	+
NC_000913.3	3514060	3514061	2	100	-
NC_000913.3	3514070	3514071	1	100	+
NC_000913.3	3514071	3514072	2	100	-
NC_000913.3	3514079	3514080	1	100	+
NC_000913.3	3514080	3514081	1	100	-
NC_000913.3	3514090	3514091	1	100	+
NC_000913.3	3514091	3514092	2	50	-
NC_000913.3	3514094	3514095	1	100	+
NC_000913.3	3514095	3514096	2	100	-
NC_000913.3	3514105	3514106	1	100	+
NC_000913.3	3514106	3514107	2	50	-
NC_000913.3	3514114	3514115	1	100	+
NC_000913.3	3514115	3514116	2	100	-
NC_000913.3	3514131	3514132	1	100	+
NC_000913.3	3514132	3514133	1	100	-
NC_000913.3	3514139	3514140	1	100	+
NC_000913.3	3514140	3514141	2	100	-
NC_000913.3	3514148	3514149	1	100	+
NC_000913.3	3514149	3514150	2	100	-
NC_000913.3	3514152	3514153	1	100	+
NC_000913.3	3514153	3514154	2	100	-
NC_000913.3	3514171	3514172	1	100	+
NC_000913.3	3514172	3514173	2	100	-
NC_000913.3	3514179	3514180	1	100	+
NC_000913.3	3514180	3514181	2	100	-
NC_000913.3	3514183	3514184	1	100	+
NC_000913.3	3514184	3514185	2	100	-
NC_000913.3	3514192	3514193	1	100	+
NC_000913.3	3514193	3514194	2	100	-
NC_000913.3	3514194	3514195	1	100	+
NC_000913.3	3514195	3514196	2	100	-
NC_000913.3	3514208	3514209	1	100	+
NC_000913.3	3514209	3514210	2	50	-
NC_000913.3	3514210	3514211	1	100	+
NC_000913.3	3514211	3514212	2	50	-
NC_000913.3	3514229	3514230	1	100	+
NC_000913.3	3514230	3514231	2	50	-
NC_000913.3	3514232	3514233	1	100	+
NC_000913.3	3514233	3514234	2	50	-
NC_000913.3	3514253	3514254	1	100	+
NC_000913.3	3514254	3514255	1	100	-
NC_000913.3	3514255	3514256	1	100	+
NC_000913.3	3514256	3514257	2	50	-
NC_000913.3	3514268	3514269	1	100	+
NC_000913.3	3514269	3514270	2	100	-
NC_000913.3	3514271	3514272	1	100	+
NC_000913.3	3514272	3514273	2	100	-
NC_000913.3	3514284	3514285	1	100	+
NC_000913.3	3514285	3514286	1	100	-
NC_000913.3	3514293	3514294	1	100	+
NC_000913.3	3514294	3514295	2	100	-
NC_000913.3	3514305	3514306	1	100	+
NC_000913.3	3514306	3514307	2	100	-
NC_000913.3	3514331	3514332	1	100	+
NC_000913.3	3514332	3514333	2	100	-
NC_000913.3	3514338	3514339	1	100	+
NC_000913.3	3514339	3514340	2	100	-
NC_000913.3	3514358	3514359	1	100	+
NC_000913.3	3514359	3514360	2	100	-
NC_000913.3	3514361	3514362	1	100	+
NC_000913.3	3514362	3514363	2	100	-
NC_000913.3	3514364	3514365	1	100	+
NC_000913.3	3514365	3514366	2	100	-
NC_000913.3	3514366	3514367	0	0	+
NC_000913.3	3514367	3514368	2	100	-
NC_000913.3	3514412	3514413	1	100	+
NC_000913.3	3514413	3514414	2	100	-
NC_000913.3	3514449	3514450	1	100	+
NC_000913.3	3514450	3514451	1	100	-
NC_000913.3	3514459	3514460	1	100	+
NC_000913.3	3514460	3514461	2	50	-
NC_000913.3	3514464	3514465	1	100	+
NC_000913.3	3514465	3514466	2	100	-
NC_000913.3	3514467	3514468	1	100	+
NC_000913.3	3514468	3514469	2	100	-
NC_000913.3	3514470	3514471	1	100	+
NC_000913.3	3514471	3514472	2	100	-
NC_000913.3	3514480	3514481	1	100	+
NC_000913.3	3514481	3514482	1	100	-
NC_000913.3	3514482	3514483	1	100	+
NC_000913.3	3514483	3514484	1	100	-
NC_000913.3	3514486	3514487	1	100	+
NC_000913.3	3514487	3514488	2	100	-
NC_000913.3	3514489	3514490	1	100	+
NC_000913.3	3514490	3514491	2	100	-
NC_000913.3	3514494	3514495	1	100	+
NC_000913.3	3514495	3514496	1	100	-
NC_000913.3	3514500	3514501	1	100	+
NC_000913.3	3514501	3514502	2	100	-
NC_000913.3	3514521	3514522	1	100	+
NC_000913.3	3514522	3514523	2	100	-
NC_000913.3	3514527	3514528	1	100	+
NC_000913.3	3514528	3514529	2	100	-
NC_000913.3	3514541	3514542	1	100	+
NC_000913.3	3514542	3514543	2	50	-
NC_000913.3	3514560	3514561	1	100	+
NC_000913.3	3514561	3514562	2	100	-
NC_000913.3	3514563	3514564	1	100	+
NC_000913.3	3514564	3514565	1	100	-
NC_000913.3	3514568	3514569	1	100	+
NC_000913.3	3514569	3514570	2	100	-
NC_000913.3	3514571	3514572	1	100	+
NC_000913.3	3514572	3514573	1	100	-
NC_000913.3	3514574	3514575	1	100	+
NC_000913.3	3514575	3514576	1	100	-
NC_000913.3	3514581	3514582	1	100	+
NC_000913.3	3514582	3514583	2	100	-
NC_000913.3	3514583	3514584	1	100	+
NC_000913.3	3514584	3514585	2	100	-
NC_000913.3	3514620	3514621	1	100	+
NC_000913.3	3514621	3514622	1	100	-
NC_000913.3	3514623	3514624	1	100	+
NC_000913.3	3514624	3514625	1	100	-
NC_000913.3	3514638	3514639	1	100	+
NC_000913.3	3514639	3514640	1	100	-
NC_000913.3	3514674	3514675	1	100	+
NC_000913.3	3514675	3514676	1	0	-
NC_000913.3	3514699	3514700	1	100	+
NC_000913.3	3514700	3514701	1	100	-
NC_000913.3	3514702	3514703	1	100	+
NC_000913.3	3514703	3514704	1	100	-
NC_000913.3	3514720	3514721	1	100	+
NC_000913.3	3514721	3514722	1	0	-
NC_000913.3	3514753	3514754	1	100	+
NC_000913.3	3514754	3514755	1	100	-
NC_000913.3	3514757	3514758	1	100	+
NC_000913.3	3514758	3514759	1	100	-
NC_000913.3	3514770	3514771	0	0	+
NC_000913.3	3514771	3514772	1	100	-
NC_000913.3	3514809	3514810	1	100	+
NC_000913.3	3514810	3514811	1	100	-
NC_000913.3	3514815	3514816	1	100	+
NC_000913.3	3514816	3514817	0	0	-
NC_000913.3	3514832	3514833	1	100	+
NC_000913.3	3514833	3514834	0	0	-
NC_000913.3	3514836	3514837	1	100	+
NC_000913.3	3514837	3514838	1	0	-
NC_000913.3	3514839	3514840	0	0	+
NC_000913.3	3514840	3514841	1	100	-
NC_000913.3	3514860	3514861	1	100	+
NC_000913.3	3509847	3509848	11	90.9	-
NC_000913.3	3509850	3509851	8	87.5	+
NC_000913.3	3509851	3509852	9	100	-
NC_000913.3	3509853	3509854	9	88.9	+
NC_000913.3	3509854	3509855	10	100	-
NC_000913.3	3509860	3509861	9	100	+
NC_000913.3	3509861	3509862	11	100	-
NC_000913.3	3509865	3509866	9	88.9	+
NC_000913.3	3509866	3509867	11	90.9	-
NC_000913.3	3509870	3509871	7	100	+
NC_000913.3	3509871	3509872	11	72.7	-
NC_000913.3	3509880	3509881	9	100	+
NC_000913.3	3509881	3509882	10	100	-
NC_000913.3	3509898	3509899	8	100	+
NC_000913.3	3509899	3509900	11	81.8	-
NC_000913.3	3509903	3509904	9	77.8	+
NC_000913.3	3509904	3509905	9	100	-
NC_000913.3	3509920	3509921	9	100	+
NC_000913.3	3509921	3509922	6	100	-
NC_000913.3	3509924	3509925	8	87.5	+
NC_000913.3	3509925	3509926	10	90	-
NC_000913.3	3509953	3509954	9	88.9	+
NC_000913.3	3509954	3509955	10	90	-
NC_000913.3	3509961	3509962	9	88.9	+
NC_000913.3	3509962	3509963	8	12.5	-
NC_000913.3	3509971	3509972	8	75	+
NC_000913.3	3509972	3509973	10	100	-
NC_000913.3	3509985	3509986	9	77.8	+
NC_000913.3	3509986	3509987	11	90.9	-
NC_000913.3	3510043	3510044	7	100	+
NC_000913.3	3510044	3510045	9	88.9	-
NC_000913.3	3510055	3510056	7	100	+
NC_000913.3	3510056	3510057	11	100	-
NC_000913.3	3510064	3510065	6	100	+
NC_000913.3	3510065	3510066	11	90.9	-
NC_000913.3	3510074	3510075	8	87.5	+
NC_000913.3	3510075	3510076	11	100	-
NC_000913.3	3510077	3510078	8	75	+
NC_000913.3	3510078	3510079	11	90.9	-
NC_000913.3	3510087	3510088	8	75	+
NC_000913.3	3510088	3510089	10	100	-
NC_000913.3	3510090	3510091	9	66.7	+
NC_000913.3	3510091	3510092	11	81.8	-
NC_000913.3	3510093	3510094	7	57.1	+
NC_000913.3	3510094	3510095	10	100	-
NC_000913.3	3510108	3510109	9	100	+
NC_000913.3	3510109	3510110	8	100	-
NC_000913.3	3510113	3510114	8	100	+
NC_000913.3	3510114	3510115	9	100	-
NC_000913.3	3510148	3510149	7	85.7	+
NC_000913.3	3510149	3510150	6	100	-
NC_000913.3	3510150	3510151	8	100	+
NC_000913.3	3510151	3510152	9	33.3	-
NC_000913.3	3510155	3510156	9	88.9	+
NC_000913.3	3510156	3510157	7	57.1	-
NC_000913.3	3510168	3510169	9	100	+
NC_000913.3	3510169	3510170	8	100	-
NC_000913.3	3510184	3510185	9	100	+
NC_000913.3	3510185	3510186	8	100	-
NC_000913.3	3510196	3510197	9	100	+
NC_000913.3	3510197	3510198	7	85.7	-
NC_000913.3	3510202	3510203	9	77.8	+
NC_000913.3	3510203	3510204	8	100	-
NC_000913.3	3510210	3510211	9	66.7	+
NC_000913.3	3510211	3510212	8	87.5	-
NC_000913.3	3510216	3510217	7	100	+
NC_000913.3	3510217	3510218	8	100	-
NC_000913.3	3510231	3510232	9	88.9	+
NC_000913.3	3510232	3510233	8	87.5	-
NC_000913.3	3510238	3510239	9	100	+
NC_000913.3	3510239	3510240	6	100	-
NC_000913.3	3510253	3510254	8	100	+
NC_000913.3	3510254	3510255	8	62.5	-
NC_000913.3	3510268	3510269	8	100	+
NC_000913.3	3510269	3510270	8	100	-
NC_000913.3	3510277	3510278	8	87.5	+
NC_000913.3	3510278	3510279	7	100	-
NC_000913.3	3510279	3510280	8	87.5	+
NC_000913.3	3510280	3510281	8	75	-
NC_000913.3	3510310	3510311	9	100	+
NC_000913.3	3510311	3510312	8	87.5	-
NC_000913.3	3510323	3510324	6	100	+
NC_000913.3	3510324	3510325	6	100	-
NC_000913.3	3510337	3510338	8	100	+
NC_000913.3	3510338	3510339	6	83.3	-
NC_000913.3	3510349	3510350	8	100	+
NC_000913.3	3510350	3510351	8	100	-
NC_000913.3	3510355	3510356	7	85.7	+
NC_000913.3	3510356	3510357	8	100	-
NC_000913.3	3510369	3510370	8	100	+
NC_000913.3	3510370	3510371	7	100	-
NC_000913.3	3510411	3510412	7	100	+
NC_000913.3	3510412	3510413	7	100	-
NC_000913.3	3510444	3510445	7	100	+
NC_000913.3	3510445	3510446	8	75	-
NC_000913.3	3510447	3510448	8	100	+
NC_000913.3	3510448	3510449	8	75	-
NC_000913.3	3510457	3510458	8	87.5	+
NC_000913.3	3510458	3510459	7	100	-
NC_000913.3	3510480	3510481	8	87.5	+
NC_000913.3	3510481	3510482	6	83.3	-
NC_000913.3	3510493	3510494	7	85.7	+
NC_000913.3	3510494	3510495	6	100	-
NC_000913.3	3510510	3510511	7	100	+
NC_000913.3	3510511	3510512	6	83.3	-
NC_000913.3	3510513	3510514	8	87.5	+
NC_000913.3	3510514	3510515	6	83.3	-
NC_000913.3	3510545	3510546	7	85.7	+
NC_000913.3	3510546	3510547	7	71.4	-
NC_000913.3	3510549	3510550	5	100	+
NC_000913.3	3510550	3510551	5	80	-
NC_000913.3	3510559	3510560	7	100	+
NC_000913.3	3510560	3510561	7	85.7	-
NC_000913.3	3510562	3510563	6	66.7	+
NC_000913.3	3510563	3510564	7	85.7	-
NC_000913.3	3510565	3510566	5	80	+
NC_000913.3	3510566	3510567	6	100	-
NC_000913.3	3510578	3510579	7	71.4	+
NC_000913.3	3510579	3510580	6	66.7	-
NC_000913.3	3510580	3510581	6	66.7	+
NC_000913.3	3510581	3510582	6	50	-
NC_000913.3	3510588	3510589	6	100	+
NC_000913.3	3510589	3510590	6	100	-
NC_000913.3	3510600	3510601	7	100	+
NC_000913.3	3510601	3510602	6	100	-
NC_000913.3	3510609	3510610	6	83.3	+
NC_000913.3	3510610	3510611	7	71.4	-
NC_000913.3	3510612	3510613	7	85.7	+
NC_000913.3	3510613	3510614	6	83.3	-
NC_000913.3	3510627	3510628	7	85.7	+
NC_000913.3	3510628	3510629	5	100	-
NC_000913.3	3510630	3510631	6	100	+
NC_000913.3	3510631	3510632	6	100	-
NC_000913.3	3510676	3510677	6	100	+
NC_000913.3	3510677	3510678	7	85.7	-
NC_000913.3	3510693	3510694	5	80	+
NC_000913.3	3510694	3510695	6	100	-
NC_000913.3	3510695	3510696	4	100	+
NC_000913.3	3510696	3510697	5	100	-
NC_000913.3	3510698	3510699	7	57.1	+
NC_000913.3	3510699	3510700	7	85.7	-
NC_000913.3	3510707	3510708	6	83.3	+
NC_000913.3	3510708	3510709	7	85.7	-
NC_000913.3	3510709	3510710	6	100	+
NC_000913.3	3510710	3510711	6	100	-
NC_000913.3	3510727	3510728	7	100	+
NC_000913.3	3510728	3510729	6	83.3	-
NC_000913.3	3510738	3510739	7	100	+
NC_000913.3	3510739	3510740	7	57.1	-
NC_000913.3	3510766	3510767	6	83.3	+
NC_000913.3	3510767	3510768	7	71.4	-
NC_000913.3	3510775	3510776	6	83.3	+
NC_000913.3	3510776	3510777	5	100	-
NC_000913.3	3510782	3510783	6	100	+
NC_000913.3	3510783	3510784	6	66.7	-
NC_000913.3	3510819	3510820	7	85.7	+
NC_000913.3	3510820	3510821	7	85.7	-
NC_000913.3	3510827	3510828	6	83.3	+
NC_000913.3	3510828	3510829	7	100	-
NC_000913.3	3510829	3510830	6	100	+
NC_000913.3	3510830	3510831	5	100	-
NC_000913.3	3510832	3510833	6	83.3	+
NC_000913.3	3510833	3510834	5	80	-
NC_000913.3	3510845	3510846	6	100	+
NC_000913.3	3510846	3510847	7	100	-
NC_000913.3	3510852	3510853	6	100	+
NC_000913.3	3510853	3510854	6	83.3	-
NC_000913.3	3510873	3510874	7	85.7	+
NC_000913.3	3510874	3510875	7	100	-
NC_000913.3	3510876	3510877	6	83.3	+
NC_000913.3	3510877	3510878	6	100	-
NC_000913.3	3510892	3510893	7	100	+
NC_000913.3	3510893	3510894	7	100	-
NC_000913.3	3510897	3510898	6	83.3	+
NC_000913.3	3510898	3510899	7	85.7	-
NC_000913.3	3510927	3510928	6	100	+
NC_000913.3	3510928	3510929	5	80	-
NC_000913.3	3510930	3510931	7	85.7	+
NC_000913.3	3510931	3510932	6	100	-
NC_000913.3	3510940	3510941	7	85.7	+
NC_000913.3	3510941	3510942	6	100	-
NC_000913.3	3510943	3510944	6	83.3	+
NC_000913.3	3510944	3510945	6	83.3	-
NC_000913.3	3510953	3510954	5	80	+
NC_000913.3	3510954	3510955	5	80	-
NC_000913.3	3510986	3510987	7	71.4	+
NC_000913.3	3510987	3510988	6	83.3	-
NC_000913.3	3511037	3511038	6	83.3	+
NC_000913.3	3511038	3511039	6	66.7	-
NC_000913.3	3511040	3511041	7	71.4	+
NC_000913.3	3511041	3511042	5	100	-
NC_000913.3	3511051	3511052	3	100	+
NC_000913.3	3511052	3511053	5	80	-
NC_000913.3	3511070	3511071	6	100	+
NC_000913.3	3511071	3511072	6	83.3	-
NC_000913.3	3511125	3511126	4	100	+
NC_000913.3	3511126	3511127	5	100	-
NC_000913.3	3511142	3511143	7	85.7	+
NC_000913.3	3511143	3511144	6	100	-
NC_000913.3	3511178	3511179	6	83.3	+
NC_000913.3	3502857	3502858	8	87.5	-
NC_000913.3	3502859	3502860	16	93.8	+
NC_000913.3	3502860	3502861	7	100	-
NC_000913.3	3502861	3502862	15	93.3	+
NC_000913.3	3502862	3502863	9	100	-
NC_000913.3	3502878	3502879	13	92.3	+
NC_000913.3	3502879	3502880	9	100	-
NC_000913.3	3502887	3502888	16	100	+
NC_000913.3	3502888	3502889	8	100	-
NC_000913.3	3502889	3502890	14	100	+
NC_000913.3	3502890	3502891	8	87.5	-
NC_000913.3	3502892	3502893	16	93.8	+
NC_000913.3	3502893	3502894	9	100	-
NC_000913.3	3502904	3502905	15	86.7	+
NC_000913.3	3502905	3502906	8	87.5	-
NC_000913.3	3502910	3502911	16	100	+
NC_000913.3	3502911	3502912	9	100	-
NC_000913.3	3502926	3502927	13	92.3	+
NC_000913.3	3502927	3502928	8	87.5	-
NC_000913.3	3502938	3502939	16	100	+
NC_000913.3	3502939	3502940	8	75	-
NC_000913.3	3502948	3502949	16	100	+
NC_000913.3	3502949	3502950	8	100	-
NC_000913.3	3502965	3502966	14	92.9	+
NC_000913.3	3502966	3502967	8	100	-
NC_000913.3	3502971	3502972	14	78.6	+
NC_000913.3	3502972	3502973	9	88.9	-
NC_000913.3	3502974	3502975	14	64.3	+
NC_000913.3	3502975	3502976	8	100	-
NC_000913.3	3502983	3502984	15	86.7	+
NC_000913.3	3502984	3502985	8	100	-
NC_000913.3	3502988	3502989	14	100	+
NC_000913.3	3502989	3502990	8	100	-
NC_000913.3	3503018	3503019	16	100	+
NC_000913.3	3503019	3503020	9	88.9	-
NC_000913.3	3503023	3503024	16	93.8	+
NC_000913.3	3503024	3503025	8	100	-
NC_000913.3	3503035	3503036	16	81.2	+
NC_000913.3	3503036	3503037	8	87.5	-
NC_000913.3	3503037	3503038	14	85.7	+
NC_000913.3	3503038	3503039	9	88.9	-
NC_000913.3	3503050	3503051	15	93.3	+
NC_000913.3	3503051	3503052	9	88.9	-
NC_000913.3	3503072	3503073	16	100	+
NC_000913.3	3503073	3503074	9	100	-
NC_000913.3	3503087	3503088	15	93.3	+
NC_000913.3	3503088	3503089	8	100	-
NC_000913.3	3503100	3503101	9	88.9	+
NC_000913.3	3503101	3503102	9	100	-
NC_000913.3	3503119	3503120	14	92.9	+
NC_000913.3	3503120	3503121	9	100	-
NC_000913.3	3503126	3503127	15	100	+
NC_000913.3	3503127	3503128	9	100	-
NC_000913.3	3503134	3503135	13	69.2	+
NC_000913.3	3503135	3503136	9	100	-
NC_000913.3	3503140	3503141	16	87.5	+
NC_000913.3	3503141	3503142	9	100	-
NC_000913.3	3503142	3503143	14	100	+
NC_000913.3	3503143	3503144	7	85.7	-
NC_000913.3	3503144	3503145	15	100	+
NC_000913.3	3503145	3503146	8	87.5	-
NC_000913.3	3503153	3503154	16	100	+
NC_000913.3	3503154	3503155	9	100	-
NC_000913.3	3503179	3503180	15	93.3	+
NC_000913.3	3503180	3503181	8	75	-
NC_000913.3	3503186	3503187	15	100	+
NC_000913.3	3503187	3503188	9	100	-
NC_000913.3	3503189	3503190	15	93.3	+
NC_000913.3	3503190	3503191	9	100	-
NC_000913.3	3503198	3503199	16	100	+
NC_000913.3	3503199	3503200	8	87.5	-
NC_000913.3	3503201	3503202	14	100	+
NC_000913.3	3503202	3503203	8	75	-
NC_000913.3	3503212	3503213	13	92.3	+
NC_000913.3	3503213	3503214	9	100	-
NC_000913.3	3503227	3503228	16	93.8	+
NC_000913.3	3503228	3503229	8	87.5	-
NC_000913.3	3503237	3503238	15	93.3	+
NC_000913.3	3503238	3503239	9	100	-
NC_000913.3	3503245	3503246	16	87.5	+
NC_000913.3	3503246	3503247	9	88.9	-
NC_000913.3	3503257	3503258	14	85.7	+
NC_000913.3	3503258	3503259	9	100	-
NC_000913.3	3503271	3503272	14	92.9	+
NC_000913.3	3503272	3503273	8	87.5	-
NC_000913.3	3503276	3503277	14	100	+
NC_000913.3	3503277	3503278	9	100	-
NC_000913.3	3503287	3503288	14	100	+
NC_000913.3	3503288	3503289	8	100	-
NC_000913.3	3503312	3503313	13	84.6	+
NC_000913.3	3503313	3503314	9	100	-
NC_000913.3	3503321	3503322	16	100	+
NC_000913.3	3503322	3503323	9	100	-
NC_000913.3	3503345	3503346	15	100	+
NC_000913.3	3503346	3503347	7	100	-
NC_000913.3	3503349	3503350	14	92.9	+
NC_000913.3	3503350	3503351	9	100	-
NC_000913.3	3503357	3503358	16	100	+
NC_000913.3	3503358	3503359	8	100	-
NC_000913.3	3503360	3503361	16	93.8	+
NC_000913.3	3503361	3503362	8	100	-
NC_000913.3	3503380	3503381	12	66.7	+
NC_000913.3	3503381	3503382	9	88.9	-
NC_000913.3	3503387	3503388	13	84.6	+
NC_000913.3	3503388	3503389	8	100	-
NC_000913.3	3503390	3503391	14	100	+
NC_000913.3	3503391	3503392	9	100	-
NC_000913.3	3503396	3503397	12	83.3	+
NC_000913.3	3503397	3503398	9	100	-
NC_000913.3	3503420	3503421	13	69.2	+
NC_000913.3	3503421	3503422	8	100	-
NC_000913.3	3503430	3503431	16	81.2	+
NC_000913.3	3503431	3503432	9	100	-
NC_000913.3	3503432	3503433	14	92.9	+
NC_000913.3	3503433	3503434	8	100	-
NC_000913.3	3503441	3503442	10	100	+
NC_000913.3	3503442	3503443	9	100	-
NC_000913.3	3503450	3503451	16	100	+
NC_000913.3	3503451	3503452	9	88.9	-
NC_000913.3	3503456	3503457	16	93.8	+
NC_000913.3	3503457	3503458	7	100	-
NC_000913.3	3503465	3503466	15	100	+
NC_000913.3	3503466	3503467	9	100	-
NC_000913.3	3503492	3503493	17	88.2	+
NC_000913.3	3503493	3503494	9	100	-
NC_000913.3	3503503	3503504	14	85.7	+
NC_000913.3	3503504	3503505	9	100	-
NC_000913.3	3503522	3503523	12	83.3	+
NC_000913.3	3503523	3503524	7	100	-
NC_000913.3	3503524	3503525	9	88.9	+
NC_000913.3	3503525	3503526	8	100	-
NC_000913.3	3503542	3503543	15	100	+
NC_000913.3	3503543	3503544	8	100	-
NC_000913.3	3503549	3503550	16	87.5	+
NC_000913.3	3503550	3503551	10	100	-
NC_000913.3	3503567	3503568	10	90	+
NC_000913.3	3503568	3503569	10	100	-
NC_000913.3	3503572	3503573	16	93.8	+
NC_000913.3	3503573	3503574	10	80	-
NC_000913.3	3503585	3503586	17	94.1	+
NC_000913.3	3503586	3503587	8	87.5	-
NC_000913.3	3503591	3503592	15	93.3	+
NC_000913.3	3503592	3503593	9	88.9	-
NC_000913.3	3503600	3503601	15	100	+
NC_000913.3	3503601	3503602	10	100	-
NC_000913.3	3503617	3503618	14	100	+
NC_000913.3	3503618	3503619	8	87.5	-
NC_000913.3	3503638	3503639	15	93.3	+
NC_000913.3	3503639	3503640	10	90	-
NC_000913.3	3503645	3503646	15	100	+
NC_000913.3	3503646	3503647	10	100	-
NC_000913.3	3503663	3503664	15	80	+
NC_000913.3	3503664	3503665	10	100	-
NC_000913.3	3503668	3503669	15	86.7	+
NC_000913.3	3503669	3503670	9	100	-
NC_000913.3	3503678	3503679	14	50	+
NC_000913.3	3503679	3503680	8	100	-
NC_000913.3	3503683	3503684	14	85.7	+
NC_000913.3	3503684	3503685	10	100	-
NC_000913.3	3503688	3503689	16	100	+
NC_000913.3	3503689	3503690	9	100	-
NC_000913.3	3503704	3503705	16	93.8	+
NC_000913.3	3503705	3503706	10	90	-
NC_000913.3	3503715	3503716	12	100	+
NC_000913.3	3503716	3503717	8	100	-
NC_000913.3	3503720	3503721	15	93.3	+
NC_000913.3	3503721	3503722	9	100	-
NC_000913.3	3503740	3503741	17	94.1	+
NC_000913.3	3503741	3503742	9	100	-
NC_000913.3	3503753	3503754	16	68.8	+
NC_000913.3	3503754	3503755	10	100	-
NC_000913.3	3503774	3503775	15	73.3	+
NC_000913.3	3503775	3503776	7	100	-
NC_000913.3	3503776	3503777	15	100	+
NC_000913.3	3503777	3503778	9	100	-
NC_000913.3	3503787	3503788	16	100	+
NC_000913.3	3503788	3503789	10	100	-
NC_000913.3	3503803	3503804	16	93.8	+
NC_000913.3	3503804	3503805	10	100	-
NC_000913.3	3503809	3503810	15	100	+
NC_000913.3	3503810	3503811	9	100	-
NC_000913.3	3503816	3503817	17	70.6	+
NC_000913.3	3503817	3503818	9	100	-
NC_000913.3	3503831	3503832	17	100	+
