Chr	Pos_start	Pos_end	Coverage	Methylation
NC_000913.3	3511560	3511561	1	0
NC_000913.3	3511566	3511567	1	0
NC_000913.3	3512028	3512029	1	0
NC_000913.3	3512032	3512033	1	0
NC_000913.3	3513449	3513450	1	0
NC_000913.3	3513458	3513459	1	0
NC_000913.3	3513461	3513462	1	0
NC_000913.3	3513468	3513469	1	0
NC_000913.3	3513953	3513954	1	0
NC_000913.3	3513960	3513961	1	0
NC_000913.3	3513963	3513964	1	0
NC_000913.3	3513965	3513966	1	0
NC_000913.3	3513968	3513969	1	0
NC_000913.3	3513972	3513973	1	0
NC_000913.3	3513975	3513976	1	0
NC_000913.3	3513978	3513979	1	0
NC_000913.3	3514070	3514071	1	0
NC_000913.3	3514079	3514080	1	0
NC_000913.3	3514090	3514091	1	0
NC_000913.3	3514094	3514095	1	0
NC_000913.3	3514208	3514209	1	0
NC_000913.3	3514210	3514211	1	0
NC_000913.3	3514521	3514522	1	0
NC_000913.3	3514527	3514528	1	0
NC_000913.3	3515663	3515664	1	0
